"","IMG_genome_ID","genome_name","fucO","pduC","pduD","pduE","pduL","pduP","pduW","n_genes_present","propanediol_dehydratase_any","propanediol_dehydratase_all"
"8933","2925825570","Salmonella enterica SA20051401",1,1,1,1,1,1,1,7,1,1
"8934","2925871847","Salmonella enterica enterica sv. Typhi 311189_207186",1,1,1,1,1,1,1,7,1,1
"8935","2925891887","Escherichia coli CFSAN064035",1,0,0,0,0,0,0,1,0,0
"8936","2926608823","Breznakia pachnodae DSM 16784",1,0,0,0,0,0,0,1,0,0
"8937","2926679499","Natronobacillus azotifigens 24KS-1",1,0,0,0,0,0,0,1,0,0
"8938","2928404274","Clostridium citroniae DSM 19261",1,0,0,0,0,0,0,1,0,0
"8939","2930148927","Bifidobacterium castoris LH_868",1,0,0,0,0,0,0,1,0,0
"8940","2930150770","Bifidobacterium castoris LH_872",1,0,0,0,0,0,0,1,0,0
"8941","2930158122","Bifidobacterium castoris LH_876",1,0,0,0,0,0,0,1,0,0
"8942","2930163646","Bifidobacterium castoris LH_912",1,0,0,0,0,0,0,1,0,0
"8943","2930210050","Bifidobacterium castoris LH_973",1,0,0,0,0,0,0,1,0,0
"8944","2929367722","Klebsiella pneumoniae JUNP254",1,1,1,1,1,1,1,7,1,1
"8945","2936301297","Pseudoramibacter porci RF-744-FAT-4",1,1,1,1,0,1,0,5,1,1
"8946","2936924733","Blautia obeum MSK.18.40",1,0,0,1,0,1,0,3,1,0
"8947","2936981068","Blautia wexlerae MSK.15.6",1,0,0,0,0,1,0,2,0,0
"8948","2937756393","Serratia marcescens CQMUS2",1,1,1,1,1,1,1,7,1,1
"8949","2938055962","Bacteroides uniformis OF03-17",1,0,0,0,0,0,0,1,0,0
"8950","2938082984","Bacteroides xylanisolvens BIOML-A6",1,0,0,0,0,0,0,1,0,0
"8951","2938088584","Bacteroides ovatus AF04-17",1,0,0,0,0,0,0,1,0,0
"8952","2938119881","Citrobacter sp. RHBSTW-00325",1,1,1,1,1,1,1,7,1,1
"8953","2939096667","Salmonella enterica enterica sv. Dublin USMARC-69840",1,1,1,1,1,1,1,7,1,1
"8954","2939107036","Salmonella enterica enterica CFSAN087304",1,1,1,1,1,1,1,7,1,1
"8955","2939152649","Escherichia coli sv. O160:K:H34 NCTC 11023",1,0,0,0,0,0,0,1,0,0
"8956","2939528408","Salmonella enterica enterica sv. Typhimurium ATCC 14028",1,1,1,1,1,1,1,7,1,1
"8957","2939547641","Salmonella enterica enterica sv. Typhimurium 11A0003616",1,1,1,1,1,1,1,7,1,1
"8958","2940366561","Breznakia sp. PFB1-4",1,0,0,0,0,0,0,1,0,0
"8959","2961294962","Bacteroides fragilis O:21",1,0,0,0,0,0,0,1,0,0
"8960","2957293568","Blautia wexlerae BIOML-A17",1,0,0,0,0,1,0,2,0,0
"8961","2957312154","Blautia sp. M29",1,0,0,0,0,1,0,2,0,0
"8962","2957904330","Pantoea pleuroti JZB 2120015",1,0,0,0,0,0,0,1,0,0
"8963","2958377518","Bacteroides xylanisolvens BIOML-A12",1,0,0,0,0,0,0,1,0,0
"8964","2958426903","Bacteroides sp. AM26-2",1,0,0,0,0,0,0,1,0,0
"8965","2960548025","Blautia wexlerae MSK.15.30",1,0,0,0,0,1,0,2,0,0
"8966","2961325445","Bacteroides cellulosilyticus AF17-25",1,0,0,0,0,0,0,1,0,0
"8967","2961349890","Bacteroides ovatus AF14-13AC",1,0,0,0,0,0,0,1,0,0
"8968","2962104184","Klebsiella pneumoniae KPN1344",1,1,1,1,1,1,1,7,1,1
"8969","2962131832","Klebsiella variicola GJ1",1,1,1,1,1,1,1,7,1,1
"8970","2962154617","Klebsiella pneumoniae SGH10",1,1,1,1,1,1,1,7,1,1
"8971","2962554522","Salmonella enterica enterica sv. Enteritidis SA19992322",1,1,1,1,1,1,1,7,1,1
"8972","2962599394","Salmonella enterica enterica 85775617",1,1,1,1,1,1,1,7,1,1
"8973","2962604348","Salmonella enterica enterica sv. Rough O:-:- 10-8700",1,1,1,1,1,1,1,7,1,1
"8974","2962646070","Escherichia coli CFSAN064036",1,0,0,0,0,0,0,1,0,0
"8975","2962700267","Escherichia coli AR_0137",1,0,0,0,0,0,0,1,0,0
"8976","2964558885","Blautia wexlerae MSK.19.37",1,0,0,0,0,1,0,2,0,0
"8977","2965185113","Serratia sp. S1B",1,0,0,0,0,0,0,1,0,0
"8978","2965289359","Bacteroides ovatus TM07-20",1,0,0,0,0,0,0,1,0,0
"8979","2965618618","Klebsiella pneumoniae QMP B2-170",1,1,1,1,1,1,1,7,1,1
"8980","2966003595","Salmonella enterica enterica BAA-1586",1,1,1,1,1,1,1,7,1,1
"8981","2966023427","Salmonella enterica enterica sv. Abony 14",1,1,1,1,1,1,1,7,1,1
"8982","2966052577","Salmonella enterica enterica sv. Typhimurium FORC58",1,1,1,1,1,1,1,7,1,1
"8983","2966071427","Salmonella enterica enterica sv. Typhimurium FORC50",1,1,1,1,1,1,1,7,1,1
"8984","2966119281","Escherichia coli 504838",1,0,0,0,0,0,0,1,0,0
"8985","2967639736","Blautia wexlerae MSK.21.6",1,0,0,0,0,1,0,2,0,0
"8986","2967660781","Blautia wexlerae MSK.18.16",1,0,0,0,0,1,0,2,0,0
"8987","2969017016","Klebsiella oxytoca KONIH5",1,1,1,1,1,1,1,7,1,1
"8988","2969056977","Klebsiella pneumoniae L5-2",1,1,1,1,1,1,1,7,1,1
"8989","2969090296","Klebsiella quasipneumoniae D120-1",1,1,1,1,1,1,1,7,1,1
"8990","2969467116","Salmonella enterica enterica sv. Waycross SA20041608",1,1,1,1,1,1,1,7,1,1
"8991","2969482084","Escherichia albertii 1551-2",1,1,1,1,1,1,0,6,1,1
"8992","2969497698","Escherichia coli 14EC017",1,0,0,0,0,0,0,1,0,0
"8993","2969524605","Escherichia coli 95NR1",1,0,0,0,0,0,0,1,0,0
"8994","2969545909","Escherichia coli H9Ecoli",1,0,0,0,0,0,0,1,0,0
"8995","2969551125","Escherichia coli BLR(DE3)",1,0,0,0,0,0,0,1,0,0
"8996","2969567440","Escherichia coli M217",1,0,0,0,0,1,0,2,0,0
"8997","637000251","Salmonella enterica enterica sv. Choleraesuis SC-B67",1,1,1,1,1,1,1,7,1,1
"8998","637000252","Salmonella enterica enterica sv. Paratyphi A",1,1,1,1,1,1,1,7,1,1
"8999","637000255","Salmonella enterica enterica sv. Typhimurium LT2",1,1,1,1,1,1,1,7,1,1
"9000","637000261","Shigella boydii sv. 4 Sb227",1,0,0,0,0,0,0,1,0,0
"9001","637000263","Shigella flexneri sv. 2a 2457T",1,0,0,0,0,0,0,1,0,0
"9002","637000264","Shigella flexneri sv. 2a 301",1,0,0,0,0,0,0,1,0,0
"9003","638341238","Yersinia bercovieri ATCC 43970",1,0,1,1,1,0,1,5,1,0
"9004","640753023","Escherichia coli sv. O1:K1:H7 APEC",1,0,0,0,0,1,0,2,0,0
"9005","641522624","Escherichia coli SECEC SMS-3-5",1,0,0,0,0,0,0,1,0,0
"9006","641736163","Escherichia albertii TW07627",1,1,1,1,1,1,0,6,1,1
"9007","641736227","Anaerostipes caccae L1-92",1,0,0,0,0,0,0,1,0,0
"9008","643348546","Escherichia coli IAI1",1,0,0,0,0,0,0,1,0,0
"9009","643348549","Escherichia coli O157:H7 EC4115",1,0,0,0,0,0,0,1,0,0
"9010","643348551","Escherichia coli SE11",1,0,0,0,0,0,0,1,0,0
"9011","643886067","Escherichia coli 83972",1,0,0,0,0,0,0,1,0,0
"9012","643886104","Oribacterium sinus F0268",1,0,0,0,0,0,0,1,0,0
"9013","643886111","Bacteroides cellulosilyticus DSM 14838",1,0,0,0,0,0,0,1,0,0
"9014","643886112","Lachnoclostridium asparagiforme DSM 15981",1,0,0,0,0,0,0,1,0,0
"9015","643886120","Enterococcus faecium TX1330",1,0,0,0,0,0,0,1,0,0
"9016","644736359","Escherichia coli B REL606",1,0,0,0,0,0,0,1,0,0
"9017","644736362","Escherichia coli BW2952",1,0,0,0,0,0,0,1,0,0
"9018","644736366","Eubacterium eligens ATCC 27750",1,0,0,0,0,0,0,1,0,0
"9019","644736384","Leptotrichia buccalis C-1013-b, DSM 1135",1,0,0,0,0,0,0,1,0,0
"9020","645951847","Escherichia coli O157:H7 FRIK2000",1,0,0,0,0,0,0,1,0,0
"9021","645951860","Leptotrichia hofstadii F0254",1,0,0,0,0,0,0,1,0,0
"9022","646206254","Fusobacterium mortiferum ATCC 9817",1,0,0,0,0,0,0,1,0,0
"9023","646206275","Fusobacterium varium ATCC 27725",1,0,1,1,0,1,0,4,1,0
"9024","646564538","Klebsiella pneumoniae NTUH-K2044",1,1,1,1,1,1,1,7,1,1
"9025","646862323","Escherichia coli BL21 (DE3)",1,0,0,0,0,0,0,1,0,0
"9026","646862340","Salmonella enterica enterica sv. Typhimurium 14028S",1,1,1,1,1,1,1,7,1,1
"9027","647000241","Enterococcus faecium D344SRF",1,0,0,0,0,0,0,1,0,0
"9028","647533146","Enterococcus faecium 1,141,733",1,0,0,0,0,0,0,1,0,0
"9029","648028047","Olsenella uli DSM 7084",1,0,0,0,0,0,0,1,0,0
"9030","648276652","Escherichia coli MS 119-7",1,0,0,0,0,0,0,1,0,0
"9031","648276655","Escherichia coli MS 175-1",1,0,0,0,0,0,0,1,0,0
"9032","649633012","Bacteroides helcogenes P 36-108, DSM 20613",1,0,0,0,0,0,0,1,0,0
"9033","650377965","Roseburia intestinalis XB6B4",1,0,0,0,0,0,0,1,0,0
"9034","650377970","Blautia torques L2-14",1,0,0,0,0,0,0,1,0,0
"9035","649990027","Veillonella sp. oral taxon 158 F0412",1,1,1,1,1,1,0,6,1,1
"9036","651053006","Bifidobacterium breve UCC2003 (NCIMB8807)",1,0,0,0,0,0,0,1,0,0
"9037","651324052","Lachnospiraceae bacterium 6_1_37FAA",1,0,0,0,0,0,0,1,0,0
"9038","651324056","Lachnospiraceae sp. Oral Taxon 107 F0167",1,0,0,0,0,0,0,1,0,0
"9039","651053007","Bifidobacterium longum infantis JCM 1222",1,0,0,0,0,0,0,1,0,0
"9040","651285002","Clostridium sp. D5",1,0,0,1,0,1,0,3,1,0
"9041","2509276067","Barnesiella viscericola C46, DSM 18177",1,0,0,0,0,0,0,1,0,0
"9042","2513020032","Bacteroides thetaiotaomicron NLAE-zl-P699",1,0,0,0,0,0,0,1,0,0
"9043","2513237265","Klebsiella sp. 4_1_44FAA",1,1,1,1,1,1,1,7,1,1
"9044","2513237171","Bifidobacterium longum longum SC596",1,0,0,0,0,0,0,1,0,0
"9045","2515154058","Bacteroides xylanisolvens NLAE-zl-H194",1,0,0,0,0,0,0,1,0,0
"9046","2503754029","Bifidobacterium longum infantis UCD302",1,0,0,0,0,0,0,1,0,0
"9047","2514752025","Enterococcus faecium E4453",1,0,0,0,0,0,0,1,0,0
"9048","2503754036","Bifidobacterium longum longum UCD401",1,0,0,0,0,0,0,1,0,0
"9049","2517572200","Mannheimia haemolytica sv. 1 157-4-1",1,0,0,0,0,0,0,1,0,0
"9050","2517572201","Mannheimia haemolytica sv. 1 535A",1,0,0,0,0,0,0,1,0,0
"9051","2517572220","Mannheimia haemolytica sv. 6 3927A",1,0,0,0,0,0,0,1,0,0
"9052","2519103062","Enterococcus faecium 514",1,0,0,0,0,0,0,1,0,0
"9053","2519103071","Enterococcus faecium ERV161",1,0,0,0,0,0,0,1,0,0
"9054","2519103158","Klebsiella pneumoniae pneumoniae KPNIH1 GCA_000281535",1,1,1,1,1,1,1,7,1,1
"9055","2519899575","Citrobacter freundii ATCC 8090",1,1,1,1,1,1,1,7,1,1
"9056","2519899615","Salmonella enterica enterica sv. Enteritidis 639016-6",1,1,1,1,1,1,1,7,1,1
"9057","2519899629","Salmonella enterica enterica sv. Enteritidis 596866-70",1,1,1,1,1,1,1,7,1,1
"9058","2519899726","Salmonella enterica enterica sv. Enteritidis 629164-37",1,1,1,1,1,1,1,7,1,1
"9059","2519899728","Salmonella enterica enterica sv. Enteritidis 77-2659",1,1,1,1,1,1,1,7,1,1
"9060","2523533510","Escherichia coli O104:H4 Ec11-5604",1,0,0,0,0,0,0,1,0,0
"9061","2524023137","Actinomyces gerencseriae DSM 6844",1,0,0,0,0,0,0,1,0,0
"9062","2524614678","Bifidobacterium thermacidophilum thermacidophilum DSM 15837",1,0,0,0,0,0,0,1,0,0
"9063","2524614710","Prevotella bryantii C21a",1,0,0,0,0,0,0,1,0,0
"9064","2524614801","Clostridiales bacterium NK3B98",1,0,0,0,0,0,0,1,0,0
"9065","2524614802","Lachnospira multipara ATCC 19207",1,0,0,0,0,0,0,1,0,0
"9066","2526164598","Escherichia coli DEC13C",1,0,0,0,0,0,0,1,0,0
"9067","2526164603","Escherichia coli TW10246",1,0,0,0,0,0,0,1,0,0
"9068","2526164613","Escherichia coli DEC5B",1,0,0,0,0,0,0,1,0,0
"9069","2526164619","Shigella flexneri K-315",1,0,0,0,0,0,0,1,0,0
"9070","2526164665","Escherichia coli DEC10A",1,0,0,0,0,0,0,1,0,0
"9071","2526164670","Escherichia coli EC4100B",1,1,1,1,1,1,0,6,1,1
"9072","2526164709","Enterococcus faecium NRRL B-2354",1,0,0,0,0,0,0,1,0,0
"9073","2529292722","Escherichia coli 2866450",1,0,0,0,0,0,0,1,0,0
"9074","2529292723","Escherichia coli 2866550",1,0,0,0,0,0,0,1,0,0
"9075","2529292724","Escherichia coli 2866750",1,0,0,0,0,0,0,1,0,0
"9076","2529292729","Escherichia coli O111:H8 CFSAN001632",1,0,0,0,0,0,0,1,0,0
"9077","2529292760","Klebsiella pneumoniae pneumoniae KPNIH17",1,1,1,1,1,1,1,7,1,1
"9078","2529292762","Klebsiella pneumoniae pneumoniae KPNIH19",1,1,1,1,1,1,1,7,1,1
"9079","2529292830","Escherichia coli 2762100",1,0,0,0,0,0,0,1,0,0
"9080","2529292853","Escherichia coli P0302293.4",1,0,0,0,0,0,0,1,0,0
"9081","2529292872","Escherichia coli O157:H- 493-89",1,0,0,0,0,0,0,1,0,0
"9082","2529292882","Escherichia coli B799",1,0,0,0,0,0,0,1,0,0
"9083","2529292886","Escherichia coli 10.0869",1,0,0,0,0,0,0,1,0,0
"9084","2529292906","Escherichia coli DEC6A",1,0,0,0,0,0,0,1,0,0
"9085","2529292923","Escherichia coli DEC1A",1,1,1,1,1,1,0,6,1,1
"9086","2529292937","Salmonella enterica enterica sv. Montevideo CT_02035321",1,0,1,1,1,1,1,6,1,0
"9087","2529292939","Salmonella enterica enterica sv. Montevideo IA_2010008286",1,0,1,1,1,1,1,6,1,0
"9088","2529292980","Escherichia coli PA4",1,0,0,0,0,0,0,1,0,0
"9089","2529293037","Escherichia coli DEC3E",1,0,0,0,0,0,0,1,0,0
"9090","2529293044","Escherichia coli DEC2E",1,1,1,1,1,1,0,6,1,1
"9091","2529293076","Escherichia coli TW09109",1,0,0,0,0,0,0,1,0,0
"9092","2529293219","Escherichia coli FRIK1990",1,0,0,0,0,0,0,1,0,0
"9093","2531839009","Lachnoclostridium bolteae 90A9",1,0,0,0,0,0,0,1,0,0
"9094","2531839028","Escherichia coli EC1868",1,0,0,0,0,0,0,1,0,0
"9095","2531839033","Escherichia coli EC4421",1,0,0,0,0,0,0,1,0,0
"9096","2531839071","Enterococcus faecium P1140",1,0,0,0,0,0,0,1,0,0
"9097","2531839128","Escherichia coli P0299917.3",1,0,0,0,0,0,0,1,0,0
"9098","2531839156","Escherichia coli EC1737",1,0,0,0,0,0,0,1,0,0
"9099","2531839235","Escherichia coli 99.1793",1,0,0,0,0,0,0,1,0,0
"9100","2531839237","Escherichia coli 99.0839",1,0,0,0,0,0,0,1,0,0
"9101","2531839301","Bacteroides cellulosilyticus CL02T12C19",1,0,0,0,0,0,0,1,0,0
"9102","2531839308","Bacteroides dorei CL03T12C01",1,0,0,0,0,0,0,1,0,0
"9103","2531839369","Escherichia coli O157:H7 1125",1,0,0,0,0,0,0,1,0,0
"9104","2531839402","Klebsiella oxytoca 10-5243",1,1,1,1,1,1,1,7,1,1
"9105","2531839404","Klebsiella oxytoca 10-5245",1,1,1,1,1,1,1,7,1,1
"9106","2531839433","Escherichia coli P0301867.1",1,0,0,0,0,0,0,1,0,0
"9107","2531839440","Escherichia coli MP021017.1",1,0,0,0,0,0,0,1,0,0
"9108","2531839448","Escherichia coli TX1999",1,0,0,0,0,0,0,1,0,0
"9109","2531839473","Escherichia coli M863",1,0,0,0,0,0,0,1,0,0
"9110","2531839474","Escherichia coli M919",1,0,0,0,0,0,0,1,0,0
"9111","2531839476","Escherichia coli EPEC C342-62",1,0,0,0,0,0,0,1,0,0
"9112","2531839477","Escherichia coli P0299438.10",1,0,0,0,0,0,0,1,0,0
"9113","2531839484","Escherichia coli KTE138",1,0,0,0,0,0,0,1,0,0
"9114","2531839529","Escherichia coli 2720900",1,0,0,0,0,0,0,1,0,0
"9115","2531839532","Escherichia coli 2726950",1,0,0,0,0,0,0,1,0,0
"9116","2531839583","Escherichia coli 180050",1,0,0,0,0,0,0,1,0,0
"9117","2531839586","Escherichia coli p0305293.15",1,0,0,0,0,0,0,1,0,0
"9118","2531839629","Salmonella enterica enterica sv. Montevideo 2009085258",1,0,1,1,1,1,1,6,1,0
"9119","2531839640","Escherichia coli O104:H4 C227-11",1,0,0,0,0,0,0,1,0,0
"9120","2531839667","Escherichia coli O157:H45 3003",1,1,1,1,1,1,0,6,1,1
"9121","2531839668","Escherichia coli O157:H16 3.2303",1,0,0,0,0,0,0,1,0,0
"9122","2534681618","Salmonella enterica enterica sv. Montevideo 495297-1",1,0,1,1,1,1,1,6,1,0
"9123","2534681660","Escherichia coli 2850750",1,0,0,0,0,0,0,1,0,0
"9124","2534681661","Escherichia coli 2850400",1,0,0,0,0,0,0,1,0,0
"9125","2534681699","Escherichia coli P0298942.6",1,0,0,0,0,0,0,1,0,0
"9126","2534681706","Escherichia coli P0298942.7",1,0,0,0,0,0,0,1,0,0
"9127","2534681744","Escherichia coli MS 16-3",1,0,0,0,0,0,0,1,0,0
"9128","2534681757","Escherichia coli Envira 10/1",1,0,0,0,0,0,0,1,0,0
"9129","2534681772","Escherichia coli DEC13B",1,0,0,0,0,0,0,1,0,0
"9130","2534681773","Escherichia coli DEC11E",1,0,0,0,0,0,0,1,0,0
"9131","2534681810","Escherichia coli WV_060327",1,1,1,1,1,1,0,6,1,1
"9132","2534681824","Veillonella ratti ACS-216-V-Col6b",1,1,1,1,1,1,0,6,1,1
"9133","2534681877","Escherichia coli PA3",1,0,0,0,0,0,0,1,0,0
"9134","2534681938","Escherichia coli DEC4A",1,0,0,0,0,0,0,1,0,0
"9135","2534681943","Bacteroides fragilis HMW 610",1,0,0,0,0,0,0,1,0,0
"9136","2534681994","Escherichia coli PA47",1,0,0,0,0,0,0,1,0,0
"9137","2534681996","Escherichia coli PCN033",1,0,0,0,0,0,0,1,0,0
"9138","2534682004","Salmonella enterica enterica sv. Heidelberg 41565",1,1,1,1,1,1,1,7,1,1
"9139","2534682016","Schaalia turicensis ACS-279-V-Col4",1,0,0,0,0,0,0,1,0,0
"9140","2534682052","Escherichia coli O104:H4 11-4632 C3",1,0,0,0,0,0,0,1,0,0
"9141","2534682091","Escherichia coli P0304777.4",1,0,0,0,0,0,0,1,0,0
"9142","2534682093","Escherichia coli P0304777.7",1,0,0,0,0,0,0,1,0,0
"9143","2534682110","Salmonella enterica Enterica sv. Heidelberg 41563",1,1,1,1,1,1,1,7,1,1
"9144","2534682111","Salmonella enterica Enterica sv. Heidelberg 41579",1,1,1,1,1,1,1,7,1,1
"9145","2534682170","Escherichia coli P0305260.4",1,0,0,0,0,0,0,1,0,0
"9146","2534682223","Citrobacter freundii GTC 09629",1,1,1,1,1,1,1,7,1,1
"9147","2534682235","Escherichia coli FDA517",1,0,0,0,0,0,0,1,0,0
"9148","2534682297","Escherichia coli 93.0056",1,0,0,0,0,0,0,1,0,0
"9149","2534682300","Enterococcus faecium R499",1,0,0,0,0,0,0,1,0,0
"9150","2534682334","Salmonella enterica enterica sv. Heidelberg 41573",1,1,1,1,0,1,1,6,1,1
"9151","2537561558","Salmonella enterica enterica sv. Senftenberg SS209",1,1,1,1,1,1,1,7,1,1
"9152","2537561601","Salmonella enterica enterica sv. Newport CVM 21554",1,1,1,1,1,1,1,7,1,1
"9153","2537561605","Escherichia coli ATCC 700728",1,0,0,0,0,0,0,1,0,0
"9154","2537561690","Escherichia coli P0305260.15",1,0,0,0,0,0,0,1,0,0
"9155","2537561710","Escherichia coli 99.0670",1,0,0,0,0,0,0,1,0,0
"9156","2537561727","Escherichia coli TW00353",1,0,0,0,0,0,0,1,0,0
"9157","2537561787","Salmonella enterica enterica sv. Enteritidis 436",1,1,1,1,1,1,1,7,1,1
"9158","2537561789","Salmonella enterica enterica sv. Enteritidis 13-1",1,1,1,1,1,1,1,7,1,1
"9159","2537561829","Escherichia coli P0302293.3",1,0,0,0,0,0,0,1,0,0
"9160","2537561832","Escherichia coli O104:H4 Ec11-6006",1,0,0,0,0,0,0,1,0,0
"9161","2537561924","Listeriaceae bacterium TTU M1-001",1,0,0,0,0,0,0,1,0,0
"9162","2537561932","Escherichia coli 2848050",1,0,0,0,0,0,0,1,0,0
"9163","2537561972","Escherichia coli KTE137",1,0,0,0,0,0,0,1,0,0
"9164","2537561973","Escherichia coli KTE133",1,1,1,1,1,1,0,6,1,1
"9165","2537562069","Salmonella enterica enterica sv. Montevideo MB101509-0077",1,0,1,1,1,1,1,6,1,0
"9166","2537562101","Klebsiella pneumoniae JHCK1",1,1,1,1,1,1,1,7,1,1
"9167","2537562150","Escherichia coli N1",1,0,0,0,0,0,0,1,0,0
"9168","2537562165","Salmonella enterica enterica sv. Montevideo 446600",1,0,1,1,1,1,1,6,1,0
"9169","2537562195","Escherichia coli O113:H12 96.154",1,1,1,1,1,1,0,6,1,1
"9170","2540341016","Escherichia coli P0298942.8",1,0,0,0,0,0,0,1,0,0
"9171","2541046979","Propionimicrobium lymphophilum ACS-093-V-SCH5",1,1,1,0,0,1,0,4,1,0
"9172","2541047052","Klebsiella pneumoniae UHKPC23",1,1,1,1,1,1,1,7,1,1
"9173","2541047055","Klebsiella pneumoniae UHKPC22",1,1,1,1,1,1,1,7,1,1
"9174","2541047058","Klebsiella pneumoniae UHKPC26",1,1,1,1,1,1,1,7,1,1
"9175","2541047066","Klebsiella pneumoniae UHKPC32",1,1,1,1,1,1,1,7,1,1
"9176","2541047071","Klebsiella pneumoniae VAKPC278",1,1,1,1,1,1,1,7,1,1
"9177","2541047075","Klebsiella pneumoniae VAKPC297",1,1,1,1,1,1,1,7,1,1
"9178","2541047095","Atopobium sp. oral Taxon 810 F0209",1,0,0,0,0,0,0,1,0,0
"9179","2541047120","Escherichia coli T1282_01",1,0,0,0,0,0,0,1,0,0
"9180","2541047122","Escherichia coli Bd5610_99",1,0,0,0,0,0,0,1,0,0
"9181","2541047126","Escherichia coli 08BKT77219",1,0,0,0,0,0,0,1,0,0
"9182","2541047431","Escherichia coli B93",1,0,0,0,0,0,0,1,0,0
"9183","2541047434","Escherichia coli B94",1,0,0,0,0,0,0,1,0,0
"9184","2541047436","Escherichia coli B103",1,0,0,0,0,0,0,1,0,0
"9185","2541047448","Enterococcus columbae DSM 7374",1,0,0,0,0,0,0,1,0,0
"9186","2541047473","Salmonella enterica enterica sv. Enteritidis 2010K-0267",1,1,1,1,1,1,1,7,1,1
"9187","2541047568","Gardnerella vaginalis JCP8108",1,0,0,0,0,0,0,1,0,0
"9188","2541047598","Salmonella enterica enterica sv. Enteritidis 22704",1,1,1,1,1,1,1,7,1,1
"9189","2541047606","Salmonella enterica enterica sv. Enteritidis CDC_2010K_1543",1,1,1,1,1,1,1,7,1,1
"9190","2541047611","Salmonella enterica enterica sv. Enteritidis CDC_2010K_1010",1,1,1,1,1,1,1,7,1,1
"9191","2541047615","Salmonella enterica enterica sv. Enteritidis CDC_2010K_1457",1,1,1,1,1,1,1,7,1,1
"9192","2541047622","Salmonella enterica enterica sv. Enteritidis CDC_2010K_1808",1,1,1,1,1,1,1,7,1,1
"9193","2541047625","Salmonella enterica enterica sv. Enteritidis CDC_2010K_1455",1,1,1,1,1,1,1,7,1,1
"9194","2541047635","Salmonella enterica enterica sv. Enteritidis 607308-19",1,1,1,1,1,1,1,7,1,1
"9195","2541047669","Salmonella enterica enterica sv. Enteritidis 76-2651",1,1,1,1,1,1,1,7,1,1
"9196","2541047677","Salmonella enterica enterica sv. Pullorum ATCC 9120",1,1,1,1,1,1,1,7,1,1
"9197","2541047692","Escherichia coli HVH 37 (4-2773848)",1,0,0,0,0,0,0,1,0,0
"9198","2541047693","Escherichia coli HVH 38 (4-2774682)",1,0,0,0,0,0,0,1,0,0
"9199","2541047702","Escherichia coli HVH 29 (4-3418073)",1,1,1,1,1,1,0,6,1,1
"9200","2541047741","Escherichia coli HVH 89 (4-5885604)",1,0,0,0,0,0,0,1,0,0
"9201","2541047759","Escherichia coli HVH 116 (4-6879942)",1,0,0,0,0,0,0,1,0,0
"9202","2541047760","Escherichia coli HVH 117 (4-6857191)",1,0,0,0,0,0,0,1,0,0
"9203","2541047767","Escherichia coli HVH 134 (4-6073441)",1,1,1,1,1,1,0,6,1,1
"9204","2541047770","Escherichia coli HVH 138 (4-6066704)",1,0,0,0,0,0,0,1,0,0
"9205","2541047771","Escherichia coli HVH 139 (4-3192644)",1,0,0,0,0,0,0,1,0,0
"9206","2541047775","Escherichia coli HVH 122 (4-6851606)",1,1,1,1,1,1,0,6,1,1
"9207","2541047779","Escherichia coli HVH 128 (4-7030436)",1,1,1,1,1,1,0,6,1,1
"9208","2541047780","Escherichia coli HVH 142 (4-5627451)",1,0,0,0,0,0,0,1,0,0
"9209","2541047787","Escherichia coli HVH 150 (4-3258106)",1,0,0,0,0,0,0,1,0,0
"9210","2541047799","Escherichia coli HVH 173 (3-9175482)",1,1,1,1,1,1,0,6,1,1
"9211","2541047811","Escherichia coli HVH 199 (4-5670322)",1,0,0,0,0,1,0,2,0,0
"9212","2541047814","Escherichia coli HVH 196 (4-4530470)",1,0,0,0,0,1,0,2,0,0
"9213","2541047824","Escherichia coli HVH 186 (4-3405044)",1,0,0,0,0,0,0,1,0,0
"9214","2541047840","Escherichia coli HVH 212 (3-9305343)",1,0,0,0,0,0,0,1,0,0
"9215","2541047845","Escherichia coli HVH 225 (4-1273116)",1,1,1,1,1,1,0,6,1,1
"9216","2541047856","Escherichia coli KOEGE 44 (106a)",1,0,0,0,0,0,0,1,0,0
"9217","2541047889","Escherichia coli UMEA 3117-1",1,0,1,1,1,1,0,5,1,0
"9218","2541047892","Escherichia coli UMEA 3097-1",1,0,0,0,0,0,0,1,0,0
"9219","2541047895","Escherichia coli UMEA 3152-1",1,1,1,1,1,1,0,6,1,1
"9220","2541047897","Escherichia coli UMEA 3193-1",1,0,0,0,0,0,0,1,0,0
"9221","2541047899","Escherichia coli UMEA 3200-1",1,1,1,1,1,1,0,6,1,1
"9222","2541047900","Escherichia coli UMEA 3161-1",1,0,0,0,0,0,0,1,0,0
"9223","2541047907","Escherichia coli UMEA 3176-1",1,1,1,1,1,1,0,6,1,1
"9224","2541047914","Escherichia coli UMEA 3257-1",1,0,0,0,0,0,0,1,0,0
"9225","2541047915","Escherichia coli UMEA 3206-1",1,0,0,0,0,1,0,2,0,0
"9226","2541047920","Escherichia coli UMEA 3217-1",1,0,0,0,0,0,0,1,0,0
"9227","2541047952","Escherichia coli UMEA 3671-1",1,0,0,0,0,0,0,1,0,0
"9228","2541047972","Klebsiella pneumoniae UHKPC47",1,1,1,1,1,1,1,7,1,1
"9229","2541047977","Klebsiella pneumoniae UHKPC33",1,1,1,1,1,1,1,7,1,1
"9230","2541047990","Klebsiella pneumoniae UHKPC02",1,1,1,1,1,1,1,7,1,1
