,strain,gene,hit_score
4218,Kocuria_salsicia,methylmalonyl-CoA-epimerase-EC5-1-99-1,25.4
4219,Kocuria_salsicia,methylmalonyl-CoA-mutase-EC5-4-99-2,12.4
4220,Kurthia_gibsonii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,68.7
4221,Kurthia_gibsonii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,678.0
4222,Kurthia_gibsonii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,346.0
4223,Kurthia_gibsonii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,847.7
4224,Kurthia_gibsonii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,85.0
4225,Kurthia_gibsonii,methylmalonyl-CoA-epimerase-EC5-1-99-1,190.0
4226,Kurthia_gibsonii,methylmalonyl-CoA-mutase-EC5-4-99-2,776.3
4227,Kurthia_massiliensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,77.1
4228,Kurthia_massiliensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,677.3
4229,Kurthia_massiliensis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,335.6
4230,Kurthia_massiliensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,845.5
4231,Kurthia_massiliensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,92.8
4232,Kurthia_massiliensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,187.7
4233,Kurthia_massiliensis,methylmalonyl-CoA-mutase-EC5-4-99-2,764.4
4234,Kurthia_senegalensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,76.0
4235,Kurthia_senegalensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,670.8
4236,Kurthia_senegalensis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,345.4
4237,Kurthia_senegalensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,839.5
4238,Kurthia_senegalensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,91.4
4239,Kurthia_senegalensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,188.5
4240,Kurthia_senegalensis,methylmalonyl-CoA-mutase-EC5-4-99-2,765.9
4241,Kytococcus_schroeteri,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,67.8
4242,Kytococcus_schroeteri,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,607.4
4243,Kytococcus_schroeteri,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,33.0
4244,Kytococcus_schroeteri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,814.2
4245,Kytococcus_schroeteri,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,90.9
4246,Kytococcus_schroeteri,methylmalonyl-CoA-epimerase-EC5-1-99-1,188.3
4247,Kytococcus_schroeteri,methylmalonyl-CoA-mutase-EC5-4-99-2,778.5
4248,Kytococcus_sedentarius,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,68.5
4249,Kytococcus_sedentarius,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,614.6
4250,Kytococcus_sedentarius,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,32.9
4251,Kytococcus_sedentarius,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,818.2
4252,Kytococcus_sedentarius,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,90.5
4253,Kytococcus_sedentarius,methylmalonyl-CoA-epimerase-EC5-1-99-1,186.1
4254,Kytococcus_sedentarius,methylmalonyl-CoA-mutase-EC5-4-99-2,778.1
4255,Lachnoanaerobaculum_saburreum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.0
4256,Lachnoanaerobaculum_saburreum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,302.6
4257,Lachnoanaerobaculum_saburreum,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,524.0
4258,Lachnoanaerobaculum_saburreum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,490.2
4259,Lachnoanaerobaculum_saburreum,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,541.2
4260,Lachnoanaerobaculum_saburreum,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,76.9
4261,Lachnoanaerobaculum_saburreum,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,123.9
4262,Lachnoanaerobaculum_saburreum,methylmalonyl-CoA-epimerase-EC5-1-99-1,31.8
4263,Lachnoanaerobaculum_saburreum,methylmalonyl-CoA-mutase-EC5-4-99-2,14.8
4264,Lachnoanaerobaculum_umeaense,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,88.1
4265,Lachnoanaerobaculum_umeaense,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,295.9
4266,Lachnoanaerobaculum_umeaense,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,522.6
4267,Lachnoanaerobaculum_umeaense,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,496.4
4268,Lachnoanaerobaculum_umeaense,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,543.1
4269,Lachnoanaerobaculum_umeaense,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,73.0
4270,Lachnoanaerobaculum_umeaense,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,125.5
4271,Lachnoanaerobaculum_umeaense,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.0
4272,Lachnobacterium_bovis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,84.8
4273,Lachnobacterium_bovis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,205.7
4274,Lachnobacterium_bovis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,564.6
4275,Lachnobacterium_bovis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,384.3
4276,Lachnobacterium_bovis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,551.4
4277,Lachnobacterium_bovis,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,68.9
4278,Lachnobacterium_bovis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,109.1
4279,Lachnospira-eligens-ATCC-27750-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,101.9
4280,Lachnospira-eligens-ATCC-27750-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,296.7
4281,Lachnospira-eligens-ATCC-27750-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,542.3
4282,Lachnospira-eligens-ATCC-27750-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,485.5
4283,Lachnospira-eligens-ATCC-27750-MAF-2,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,545.4
4284,Lachnospira-eligens-ATCC-27750-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,89.4
4285,Lachnospira-eligens-ATCC-27750-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,142.0
4286,Lachnospira-eligens-ATCC-27750-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,55.2
4287,Lachnospira_pectinoschiza,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,103.4
4288,Lachnospira_pectinoschiza,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,257.0
4289,Lachnospira_pectinoschiza,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,523.7
4290,Lachnospira_pectinoschiza,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,442.5
4291,Lachnospira_pectinoschiza,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,550.5
4292,Lachnospira_pectinoschiza,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,84.9
4293,Lachnospira_pectinoschiza,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,140.4
4294,Lachnospira_pectinoschiza,methylmalonyl-CoA-epimerase-EC5-1-99-1,18.6
4295,Lachnospira_pectinoschiza,methylmalonyl-CoA-mutase-EC5-4-99-2,14.1
4296,Lactobacillus-ruminis-ATCC-25644-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,72.5
4297,Lactobacillus-ruminis-ATCC-25644-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,49.5
4298,Lactobacillus-ruminis-ATCC-25644-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,346.9
4299,Lactobacillus-ruminis-ATCC-25644-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,63.6
4300,Lactobacillus-ruminis-ATCC-25644-MAF-2,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,15.0
4301,Lactobacillus-ruminis-ATCC-25644-MAF-2,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,78.0
4302,Lactobacillus-ruminis-ATCC-25644-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,27.3
4303,Lactobacillus-ruminis-ATCC-25644-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,12.1
4304,Lactobacillus_acidophilus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,14.1
4305,Lactobacillus_acidophilus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,18.3
4306,Lactobacillus_agilis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,69.6
4307,Lactobacillus_agilis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,46.2
4308,Lactobacillus_agilis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,340.1
4309,Lactobacillus_agilis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,61.6
4310,Lactobacillus_agilis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,76.4
4311,Lactobacillus_agilis,methylmalonyl-CoA-epimerase-EC5-1-99-1,40.9
4312,Lactobacillus_agilis,methylmalonyl-CoA-mutase-EC5-4-99-2,12.6
4313,Lactobacillus_alimentarius,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,29.9
4314,Lactobacillus_alimentarius,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,54.4
4315,Lactobacillus_alimentarius,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,63.9
4316,Lactobacillus_alimentarius,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,14.5
4317,Lactobacillus_alimentarius,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,45.1
4318,Lactobacillus_alimentarius,methylmalonyl-CoA-epimerase-EC5-1-99-1,34.7
4319,Lactobacillus_amylovorus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,15.6
4320,Lactobacillus_amylovorus,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,13.6
4321,Lactobacillus_amylovorus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,15.6
4322,Lactobacillus_amylovorus,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.9
4323,Lactobacillus_animalis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,66.8
4324,Lactobacillus_animalis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,55.6
4325,Lactobacillus_animalis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,337.6
4326,Lactobacillus_animalis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,63.2
4327,Lactobacillus_animalis,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,14.8
4328,Lactobacillus_animalis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,77.3
4329,Lactobacillus_animalis,methylmalonyl-CoA-epimerase-EC5-1-99-1,39.7
4330,Lactobacillus_antri,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,71.7
4331,Lactobacillus_antri,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,49.2
4332,Lactobacillus_antri,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,320.1
4333,Lactobacillus_antri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,69.7
4334,Lactobacillus_antri,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,82.3
4335,Lactobacillus_antri,methylmalonyl-CoA-epimerase-EC5-1-99-1,44.4
4336,Lactobacillus_brevis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,47.6
4337,Lactobacillus_brevis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,47.1
4338,Lactobacillus_brevis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,64.1
4339,Lactobacillus_brevis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,70.7
4340,Lactobacillus_brevis,methylmalonyl-CoA-epimerase-EC5-1-99-1,42.6
4341,Lactobacillus_buchneri,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,50.0
4342,Lactobacillus_buchneri,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,47.2
4343,Lactobacillus_buchneri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,59.0
4344,Lactobacillus_buchneri,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,66.7
4345,Lactobacillus_buchneri,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.9
4346,Lactobacillus_casei,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,95.6
4347,Lactobacillus_casei,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,47.6
4348,Lactobacillus_casei,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,503.5
4349,Lactobacillus_casei,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,56.2
4350,Lactobacillus_casei,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,530.2
4351,Lactobacillus_casei,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,21.7
4352,Lactobacillus_casei,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,139.3
4353,Lactobacillus_casei,methylmalonyl-CoA-epimerase-EC5-1-99-1,18.9
4354,Lactobacillus_coryniformis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,99.5
4355,Lactobacillus_coryniformis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,59.0
4356,Lactobacillus_coryniformis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,521.1
4357,Lactobacillus_coryniformis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,69.0
4358,Lactobacillus_coryniformis,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,533.4
4359,Lactobacillus_coryniformis,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,28.8
4360,Lactobacillus_coryniformis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,145.2
4361,Lactobacillus_coryniformis,methylmalonyl-CoA-epimerase-EC5-1-99-1,56.0
4362,Lactobacillus_crispatus,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,16.8
4363,Lactobacillus_crispatus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,17.0
4364,Lactobacillus_curvatus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,52.0
4365,Lactobacillus_curvatus,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,16.0
4366,Lactobacillus_curvatus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,55.1
4367,Lactobacillus_curvatus,methylmalonyl-CoA-epimerase-EC5-1-99-1,16.6
4368,Lactobacillus_delbrueckii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,61.5
4369,Lactobacillus_delbrueckii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,50.0
4370,Lactobacillus_delbrueckii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,63.8
4371,Lactobacillus_delbrueckii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,87.3
4372,Lactobacillus_farciminis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,55.0
4373,Lactobacillus_farciminis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,56.8
4374,Lactobacillus_farciminis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,62.2
4375,Lactobacillus_farciminis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,73.5
4376,Lactobacillus_farciminis,methylmalonyl-CoA-epimerase-EC5-1-99-1,32.0
4377,Lactobacillus_fermentum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,70.7
4378,Lactobacillus_fermentum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,56.5
4379,Lactobacillus_fermentum,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,317.7
4380,Lactobacillus_fermentum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,55.5
4381,Lactobacillus_fermentum,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,13.9
4382,Lactobacillus_fermentum,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,88.4
4383,Lactobacillus_fermentum,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.1
4384,Lactobacillus_gastricus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,67.6
4385,Lactobacillus_gastricus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.2
4386,Lactobacillus_gastricus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,319.7
4387,Lactobacillus_gastricus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,59.6
4388,Lactobacillus_gastricus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,80.5
4389,Lactobacillus_gastricus,methylmalonyl-CoA-epimerase-EC5-1-99-1,39.9
4390,Lactobacillus_gastricus,methylmalonyl-CoA-mutase-EC5-4-99-2,11.5
4391,Lactobacillus_helveticus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,49.2
4392,Lactobacillus_helveticus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,49.6
4393,Lactobacillus_helveticus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,66.6
4394,Lactobacillus_helveticus,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,17.2
4395,Lactobacillus_helveticus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,71.4
4396,Lactobacillus_helveticus,methylmalonyl-CoA-epimerase-EC5-1-99-1,19.4
4397,Lactobacillus_jensenii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,12.3
4398,Lactobacillus_jensenii,methylmalonyl-CoA-mutase-EC5-4-99-2,12.6
4399,Lactobacillus_kalixensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,50.8
4400,Lactobacillus_kalixensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,47.0
4401,Lactobacillus_kalixensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,59.3
4402,Lactobacillus_kalixensis,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,13.4
4403,Lactobacillus_kalixensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,65.4
4404,Lactobacillus_mindensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,28.9
4405,Lactobacillus_mindensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,46.3
4406,Lactobacillus_mindensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,23.5
4407,Lactobacillus_mucosae,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,68.4
4408,Lactobacillus_mucosae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,50.0
4409,Lactobacillus_mucosae,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,355.4
4410,Lactobacillus_mucosae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,72.5
4411,Lactobacillus_mucosae,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,87.4
4412,Lactobacillus_mucosae,methylmalonyl-CoA-epimerase-EC5-1-99-1,46.2
4413,Lactobacillus_oris,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,64.6
4414,Lactobacillus_oris,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,49.2
4415,Lactobacillus_oris,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,69.7
4416,Lactobacillus_oris,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,76.1
4417,Lactobacillus_oris,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.0
4418,Lactobacillus_parabuchneri,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,55.1
4419,Lactobacillus_parabuchneri,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,49.3
4420,Lactobacillus_parabuchneri,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,21.1
4421,Lactobacillus_parabuchneri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,61.5
4422,Lactobacillus_parabuchneri,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,73.2
4423,Lactobacillus_parabuchneri,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.1
4424,Lactobacillus_parabuchneri,methylmalonyl-CoA-mutase-EC5-4-99-2,11.3
4425,Lactobacillus_paracasei,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,95.1
4426,Lactobacillus_paracasei,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,45.0
4427,Lactobacillus_paracasei,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,509.7
4428,Lactobacillus_paracasei,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,52.6
4429,Lactobacillus_paracasei,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,529.7
4430,Lactobacillus_paracasei,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,22.7
4431,Lactobacillus_paracasei,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,135.5
4432,Lactobacillus_paracasei,methylmalonyl-CoA-epimerase-EC5-1-99-1,20.9
4433,Lactobacillus_pentosus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,80.0
4434,Lactobacillus_pentosus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.2
4435,Lactobacillus_pentosus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,331.2
4436,Lactobacillus_pentosus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,68.0
4437,Lactobacillus_pentosus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,86.5
4438,Lactobacillus_pentosus,methylmalonyl-CoA-epimerase-EC5-1-99-1,41.5
4439,Lactobacillus_plantarum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,78.7
4440,Lactobacillus_plantarum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,55.2
4441,Lactobacillus_plantarum,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,337.7
4442,Lactobacillus_plantarum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,73.4
4443,Lactobacillus_plantarum,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,88.0
4444,Lactobacillus_plantarum,methylmalonyl-CoA-epimerase-EC5-1-99-1,23.6
4445,Lactobacillus_reuteri,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,59.7
4446,Lactobacillus_reuteri,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,51.0
4447,Lactobacillus_reuteri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,62.6
4448,Lactobacillus_reuteri,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,79.7
4449,Lactobacillus_reuteri,methylmalonyl-CoA-epimerase-EC5-1-99-1,54.6
4450,Lactobacillus_rhamnosus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,93.2
4451,Lactobacillus_rhamnosus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,46.9
4452,Lactobacillus_rhamnosus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,500.4
4453,Lactobacillus_rhamnosus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,58.4
4454,Lactobacillus_rhamnosus,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,529.2
4455,Lactobacillus_rhamnosus,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,21.4
4456,Lactobacillus_rhamnosus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,137.7
4457,Lactobacillus_rhamnosus,methylmalonyl-CoA-epimerase-EC5-1-99-1,21.3
4458,Lactobacillus_salivarius,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,74.9
4459,Lactobacillus_salivarius,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.6
4460,Lactobacillus_salivarius,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,343.3
4461,Lactobacillus_salivarius,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,74.6
4462,Lactobacillus_salivarius,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,82.1
4463,Lactobacillus_salivarius,methylmalonyl-CoA-epimerase-EC5-1-99-1,68.9
4464,Lactobacillus_salivarius,methylmalonyl-CoA-mutase-EC5-4-99-2,11.9
4465,Lactobacillus_sanfranciscensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,38.5
4466,Lactobacillus_sanfranciscensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,46.4
4467,Lactobacillus_sanfranciscensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,64.6
4468,Lactobacillus_sanfranciscensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,58.4
4469,Lactobacillus_sanfranciscensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,45.8
4470,Lactobacillus_sanfranciscensis,methylmalonyl-CoA-mutase-EC5-4-99-2,11.8
4471,Lactobacillus_saniviri,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.5
4472,Lactobacillus_saniviri,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,55.2
4473,Lactobacillus_saniviri,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,506.1
4474,Lactobacillus_saniviri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,71.7
4475,Lactobacillus_saniviri,methylmalonyl-CoA-decarboxylaseBeta-KOK20509,533.2
4476,Lactobacillus_saniviri,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,17.7
4477,Lactobacillus_saniviri,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,130.9
4478,Lactobacillus_saniviri,methylmalonyl-CoA-epimerase-EC5-1-99-1,35.7
4479,Lactobacillus_saniviri,methylmalonyl-CoA-mutase-EC5-4-99-2,13.0
4480,Lactobacillus_senioris,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,25.5
4481,Lactobacillus_senioris,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,40.0
4482,Lactobacillus_senioris,methylmalonyl-CoA-epimerase-EC5-1-99-1,29.8
4483,Lactobacillus_sharpeae,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,66.6
4484,Lactobacillus_sharpeae,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,340.5
4485,Lactobacillus_sharpeae,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,15.7
4486,Lactobacillus_sharpeae,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,75.9
4487,Lactobacillus_ultunensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,61.6
4488,Lactobacillus_ultunensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,57.4
4489,Lactobacillus_ultunensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,65.0
4490,Lactobacillus_ultunensis,methylmalonyl-CoA-decarboxylaseDelta-KOK23352,12.9
4491,Lactobacillus_ultunensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,74.2
4492,Lactobacillus_vaginalis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,55.0
4493,Lactobacillus_vaginalis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,49.8
4494,Lactobacillus_vaginalis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,61.7
4495,Lactobacillus_vaginalis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,73.6
