"","IMG_genome_ID","genome_name","scpA","scpB","scpC","argK","n_genes_present"
"13333","2681813490","putative Bacteroidetes family Rhodothermaceae sp. v2 (bin U_51967)",1,0,0,1,2
"13334","2681813491","putative Bacteroidetes family Rhodothermaceae sp. v2 (bin U_52338)",1,0,0,1,2
"13335","2681813492","putative Anck6 sp. v2 (bin U_52434)",1,0,0,1,2
"13336","2681813493","putative Chloroflexi sp. v2 (bin U_52380)",1,0,0,1,2
"13337","2681813494","putative Chloroflexi family Caldilinieaceae sp. v2 (bin U_52123)",1,0,0,1,2
"13338","2681813495","putative Actinobacteria order Acidimicrobiales sp. v2 (bin U_52401)",1,0,0,1,2
"13339","2681813497","putative Chloroflexi family A4b sp. v2 (bin U_52637)",1,0,0,1,2
"13340","2681813499","putative Chloroflexi family SAR202 sp. v2 (bin U_52531)",1,0,0,0,1
"13341","2681813501","Nocardia sp. LAM0056",1,0,0,1,2
"13342","2681813503","Epilithonimonas pallida DSM 18015",1,0,0,1,2
"13343","2681813504","Chryseobacterium shigense DSM 17126",1,0,0,1,2
"13344","2681813505","Chryseobacterium joostei DSM 16927",1,0,0,1,2
"13345","2681813506","Thalassobius mediterraneus DSM 16398",1,0,0,1,2
"13346","2681813507","Insolitispirillum peregrinum integrum DSM 11589",1,0,0,1,2
"13347","2681813509","Chryseobacterium ureilyticum DSM 18017",1,0,0,1,2
"13348","2681813510","Zobellia uliginosa DSM 2061",1,0,0,1,2
"13349","2681813511","Salimicrobium flavidum DSM 23127",1,0,0,1,2
"13350","2681813512","Kroppenstedtia eburnea DSM 45196",1,0,0,1,2
"13351","2681813513","Phaeovulum vinaykumarii DSM 18714",1,0,0,1,2
"13352","2681813514","Chryseobacterium piscicola DSM 21068",1,0,0,1,2
"13353","2681813516","Rhodobacter aestuarii DSM 19945",1,0,0,1,2
"13354","2681813518","Tropicimonas sediminicola DSM 29339",1,0,0,1,2
"13355","2681813519","Thalassospira xiamenensis DSM 17429",1,0,0,1,2
"13356","2681813520","Salimicrobium salexigens DSM 22782",1,0,0,1,2
"13357","2681813521","Kaistella chaponensis DSM 23145",1,0,0,1,2
"13358","2681813549","Maribacter ulvicola DSM 15366",1,0,0,1,2
"13359","2681813551","Chryseobacterium indoltheticum DSM 16778",1,0,0,1,2
"13360","2681813552","Jannaschia aquimarina DSM 28248",1,0,0,1,2
"13361","2681813553","Luteovulum sphaeroides megalophilum DSM 18937",1,0,0,1,2
"13362","2681813554","Filimonas lacunae DSM 21054",1,0,0,0,1
"13363","2681813555","Nocardia farcinica DSM 43257",1,0,0,1,2
"13364","2681813556","Gemmobacter megaterium DSM 26375",1,0,0,1,2
"13365","2681813558","Belliella pelovolcani DSM 46698",1,0,0,1,2
"13366","2681813559","Roseivivax lentus DSM 29430",1,0,0,1,2
"13367","2681813561","Chryseobacterium gambrini DSM 18014",1,0,0,1,2
"13368","2681813562","Paracoccus saliphilus DSM 18447",1,0,0,1,2
"13369","2681813563","Micromonospora avicenniae DSM 45758",1,0,0,1,2
"13370","2681813564","Chryseobacterium balustinum DSM 16775",1,0,0,1,2
"13371","2681813565","Desulfocicer vacuolatum DSM 3385",1,0,0,1,2
"13372","2681813577","Thalassospira sp. MIT1351",1,0,0,1,2
"13373","2681813578","Shimia sp. MIT1352",1,0,0,1,2
"13374","2684622510","Escherichia coli IMT31359",1,1,1,1,4
"13375","2684622515","Tepidimonas taiwanensis MB2",1,0,0,1,2
"13376","2684622521","Mycobacterium lentiflavum CSUR P1491",1,0,0,1,2
"13377","2684622522","Leptospira santarosai 56215",1,0,0,1,2
"13378","2684622534","Shigella flexneri Y BS1060",1,1,1,1,4
"13379","2684622541","Shigella sonnei 201401124_1",1,1,1,1,4
"13380","2684622542","Shigella sonnei 35901ss_1",1,1,1,0,3
"13381","2684622543","Shigella sonnei 38001ss_1",1,1,1,1,4
"13382","2684622553","Streptacidiphilus jiangxiensis",1,0,0,1,2
"13383","2684622554","Escherichia coli JJ1897",1,0,0,0,1
"13384","2684622555","Cupriavidus necator PHE3-6",1,0,0,0,1
"13385","2684622556","Mycobacteroides abscessus FLAC048",1,0,0,1,2
"13386","2684622559","Mycolicibacter nonchromogenicus NCK 8460",1,0,0,1,2
"13387","2684622579","Escherichia coli D11",1,1,1,1,4
"13388","2684622580","Escherichia coli D03",1,1,1,1,4
"13389","2684622581","Escherichia coli E822",1,1,1,1,4
"13390","2684622582","Escherichia coli 12-GJ420",1,0,0,0,1
"13391","2684622585","Escherichia coli H2.185",1,1,1,1,4
"13392","2684622586","Brucella abortus SKN13",1,0,0,0,1
"13393","2684622596","Abyssisolibacter fermentans MCWD3",1,0,0,1,2
"13394","2684622612","Sphingomonas sp. 37zxx",1,0,0,0,1
"13395","2684622614","Streptomyces kanasensis ZX01",1,0,0,1,2
"13396","2684622617","Escherichia coli ATCC 35150 NalR",1,1,1,1,4
"13397","2684622618","Escherichia coli CO6CE2940",1,1,1,1,4
"13398","2684622619","Escherichia coli CO6CE900",1,1,1,1,4
"13399","2684622620","Escherichia coli PARC445",1,1,1,1,4
"13400","2684622622","Thalassobius gelatinovorus CECT 4357",1,0,0,1,2
"13401","2684622625","Candidatus Symbiothrix dinenymphae B4-10h",1,0,0,1,2
"13402","2684622641","Mycobacterium avium hominissuis MAH-P-589-08",1,0,0,1,2
"13403","2684622644","Streptomyces ciscaucasicus DSM 40275",1,0,0,1,2
"13404","2684622646","Streptomyces canus DSM 40017",1,0,0,1,2
"13405","2684622649","Aminobacter aminovorans KCTC 2477",1,0,0,1,2
"13406","2684622653","Candidatus Nitromaritima sp. SCGC_AAA799_A02",1,0,0,0,1
"13407","2684622654","Flavobacterium sp. TAB87",1,0,0,1,2
"13408","2684622656","Mesorhizobium sp. LNJC398B00",1,0,0,0,1
"13409","2684622657","Mesorhizobium sp. LSJC277A00",1,0,0,0,1
"13410","2684622666","Brucella melitensis 20236",1,0,0,0,1
"13411","2684622669","Escherichia albertii K7744",1,1,1,1,4
"13412","2684622670","Escherichia albertii NIAH_Bird_5",1,1,1,1,4
"13413","2684622673","Yersinia frederiksenii 38/83",1,1,1,1,4
"13414","2684622674","Yersinia mollaretii 61/02",1,1,1,1,4
"13415","2684622675","Yersinia frederiksenii FE80151",1,1,1,1,4
"13416","2684622682","Mycobacterium tuberculosis C130",1,0,0,1,2
"13417","2684622684","Rhodococcus fascians A21d2",1,0,0,1,2
"13418","2684622685","Rhodococcus fascians 04-516",1,0,0,1,2
"13419","2684622695","Propionibacterium freudenreichii CIRM-BIA 122",1,0,0,1,2
"13420","2684622744","Tardiphaga robiniae Vaf07",1,0,0,1,2
"13421","2684622769","Shigella sonnei H092580349",1,1,1,1,4
"13422","2684622770","Shigella sonnei H092760241",1,1,1,1,4
"13423","2684622771","Shigella sonnei H103560477",1,1,1,1,4
"13424","2684622772","Shigella sonnei H111200322",1,1,1,1,4
"13425","2684622773","Shigella sonnei H134140472",1,1,1,1,4
"13426","2684622774","Shigella sonnei 08-2334",1,1,1,1,4
"13427","2684622775","Escherichia coli CVM N36903PS",1,1,1,1,4
"13428","2684622795","Erythrobacter sp. HI0037",1,0,0,0,1
"13429","2684622796","Oleiphilus sp. HI0081",1,0,0,1,2
"13430","2684622817","Escherichia coli B58",1,0,0,0,1
"13431","2684622818","Escherichia coli 2963",1,0,0,0,1
"13432","2684622819","Escherichia coli 1011",1,0,0,0,1
"13433","2684622820","Escherichia coli 1223",1,0,0,0,1
"13434","2684622821","Escherichia coli 1366",1,0,0,0,1
"13435","2684622833","Chryseobacterium wanjuense DSM 17724",1,0,0,1,2
"13436","2684622847","Epilithonimonas hominis DSM 19326",1,0,0,1,2
"13437","2684622848","Pseudovibrio axinellae DSM 24994",1,0,0,1,2
"13438","2684622851","Donghicola eburneus DSM 29127",1,0,0,1,2
"13439","2684622856","Halpernia frigidisoli DSM 26000",1,0,0,1,2
"13440","2684622876","Limnohabitans curvus MWH-C5",1,0,0,1,2
"13441","2684622883","Limnohabitans sp. Rim47 finished",1,0,0,1,2
"13442","2684622890","Halpernia humi DSM 21580",1,0,0,1,2
"13443","2684622891","Pricia antarctica DSM 23421",1,0,0,1,2
"13444","2684622892","Stappia sp. SYD-1",1,0,0,1,2
"13445","2684622893","Thauera sp. SYD-3",1,0,0,1,2
"13446","2684622894","Dietzia sp. SYD-A1",1,0,0,1,2
"13447","2684622895","Citrobacter sp. SUR-1",1,1,1,1,4
"13448","2684622901","Chryseobacterium formosense DSM 17452",1,0,0,1,2
"13449","2684622906","Chryseobacterium soldanellicola DSM 17072",1,0,0,1,2
"13450","2684622907","Hyunsoonleella jejuensis DSM 21035",1,0,0,1,2
"13451","2684622908","Epilithonimonas hungarica DSM 19684",1,0,0,1,2
"13452","2684622910","Chryseobacterium oleae DSM 25575",1,0,0,1,2
"13453","2684622998","Nocardioides sp. YR527",1,0,0,1,2
"13454","2684622999","Bacillus sp. OV194",1,0,0,1,2
"13455","2684623000","Duganella sp. OV510",1,0,0,1,2
"13456","2684623001","Duganella sp. CF517",1,0,0,1,2
"13457","2684623006","Mucilaginibacter sp. OK283",1,0,0,1,2
"13458","2684623012","Chryseobacterium jejuense DSM 19299",1,0,0,1,2
"13459","2684623023","Salisediminibacterium halotolerans CGMCC 1.7654",1,0,0,1,2
"13460","2684623024","Streptomyces sp. 2112.2",1,0,0,1,2
"13461","2684623028","Chryseobacterium oranimense DSM 19055",1,0,0,1,2
"13462","2684623030","Streptomyces sp. 2112.3",1,0,0,1,2
"13463","2684623035","Frankia sp. NRRL B-16219",1,0,0,1,2
"13464","2684623036","Frankia sp. CgIM4",1,0,0,1,2
"13465","2684623037","Rhizobium sp. RSm-3",1,0,0,0,1
"13466","2684623039","Stappia sp. ES.058",1,0,0,1,2
"13467","2684623049","Mycobacterium tuberculosis 2279",1,0,0,1,2
"13468","2684623050","Methylobacterium sp. AMS5",1,0,0,1,2
"13469","2684623052","Rhodoplanes sp. Z2-YC6860",1,0,0,1,2
"13470","2684623059","Escherichia albertii EC06-170",1,1,1,1,4
"13471","2684623064","Brucella pseudogrignonensis K8",1,0,0,0,1
"13472","2684623067","Rhodococcus fascians PBTS2",1,0,0,1,2
"13473","2684623072","Candidatus Nitrospira inopinata ENR4",1,0,0,1,2
"13474","2684623074","Mycolicibacterium fortuitum fortuitum ATCC 6841",1,0,0,1,2
"13475","2684623075","Solibacillus silvestris DSM 12223",1,0,0,1,2
"13476","2684623077","Escherichia coli ZH063",1,0,0,0,1
"13477","2684623081","Escherichia coli KLY",1,1,1,1,4
"13478","2684623083","Escherichia coli SF-166",1,0,0,0,1
"13479","2684623084","Corynebacterium pseudotuberculosis N1",1,0,0,1,2
"13480","2684623093","Magnetospirillum sp. XM-1",1,1,0,1,3
"13481","2684623100","Mycobacterium bovis BCG Tokyo 172",1,0,0,1,2
"13482","2684623101","Escherichia coli SaT040",1,0,0,0,1
"13483","2684623106","Caulobacter sp. UKL13",1,0,0,0,1
"13484","2684623108","Desulfuromonas sp. DDH964",1,0,0,1,2
"13485","2684623109","Pontibacter akesuensis AKS 1T",1,0,0,1,2
"13486","2684623110","Paraburkholderia caribensis Bcrs1W",1,0,0,0,1
"13487","2684623113","Mycobacterium sp. NRRL B-3805",1,0,0,1,2
"13488","2684623121","Enterobacter lignolyticus G5",1,1,1,1,4
"13489","2684623122","Sphingopyxis terrae terrae NBRC 15098 203-1",1,0,0,0,1
"13490","2684623127","Escherichia coli 28RC1",1,1,1,1,4
"13491","2684623129","Corynebacterium glutamicum CP",1,0,0,1,2
"13492","2684623130","Paucibacter sp. KCTC 42545",1,0,0,1,2
"13493","2684623133","Mycobacteroides abscessus FLAC045",1,0,0,1,2
"13494","2684623142","Rummeliibacillus stabekisii PP9",1,0,0,1,2
"13495","2684623144","Chryseobacterium sp. IHB B 17019",1,0,0,1,2
"13496","2684623152","Escherichia coli K-12 K-12 DHB4",1,1,1,1,4
"13497","2684623155","Mycobacterium simiae MO323",1,0,0,1,2
"13498","2684623157","Roseateles depolymerans KCTC 42856",1,0,0,1,2
"13499","2684623164","Leptospira borgpetersenii sv. Hardjo NVSL S 818",1,0,0,1,2
"13500","2684623165","Leptospira borgpetersenii sv. Hardjo BK-6",1,0,0,1,2
"13501","2684623171","Escherichia coli sv. O157:H7 FRIK2533",1,1,1,1,4
"13502","2684623185","Bordetella sp. N",1,0,0,0,1
"13503","2684623189","Escherichia coli SF-173",1,0,0,0,1
"13504","2684623191","Lysinibacillus sphaericus III(3)7",1,0,0,1,2
"13505","2684623194","Aureimonas sp. AU20",1,0,0,0,1
"13506","2684623196","Acidipropionibacterium acidipropionici CGMCC 1.2230",1,0,0,1,2
"13507","2684623200","Bacteroides ovatus ATCC 8483",1,0,1,1,3
"13508","2684623204","Lysinibacillus sphaericus OT4b.25",1,0,0,1,2
"13509","2684623205","Mycolicibacterium phlei CCUG21000",1,0,0,1,2
"13510","2684623209","Flavobacterium columnare 94-081",1,0,0,1,2
"13511","2684623219","Planctomyces sp. SH-PL14",1,0,0,0,1
"13512","2684623220","Mycobacterium africanum UT307",1,0,0,1,2
"13513","2684623221","Mucilaginibacter sp. PAMC 26640",1,0,0,1,2
"13514","2684623227","Citromicrobium sp. JL477",1,0,0,0,1
"13515","2684623232","Mycolicibacterium smegmatis INHR2",1,0,0,1,2
"13516","2684623241","Brucella abortus ZW053",1,0,0,0,1
"13517","2684623243","Edaphobacter sp. JGI 001 (unscreened)",1,0,0,0,1
"13518","2684623244","Edaphobacter sp. JGI 001 (contamination screened)",1,0,0,0,1
"13519","2684623246","RB41 bacterium JGI 002 (unscreened)",1,0,0,1,2
"13520","2684623251","Sphingomonas bacterium JGI 039 (unscreened)",1,0,0,0,1
"13521","2684623253","Acidimicrobiales bacterium JGI 006 (unscreened)",1,0,0,1,2
"13522","2684623254","Acidimicrobiales bacterium JGI 006 (contamination screened)",1,0,0,1,2
"13523","2684623256","Ellin6075 bacterium JGI 003 (unscreened)",1,0,0,1,2
"13524","2684623257","Ellin6075 bacterium JGI 003 (contamination screened)",1,0,0,1,2
"13525","2684623262","Ellin5290 bacterium JGI 023 (unscreened)",1,0,0,0,1
"13526","2684623263","Ellin5290 bacterium JGI 023 (contamination screened)",1,0,0,0,1
"13527","2684623270","Sphingobacteriaceae bacterium JGI 016 (unscreened)",1,0,0,0,1
"13528","2684623271","Sphingobacteriaceae bacterium JGI 016 (contamination screened)",1,0,0,0,1
"13529","2684623272","Gemm-3 bacterium JGI 020 (unscreened)",1,0,0,1,2
"13530","2684623273","Gemm-3 bacterium JGI 020 (contamination screened)",1,0,0,0,1
"13531","2684623274","Solirubrobacterales bacterium JGI 015 (unscreened)",1,0,0,1,2
"13532","2684623275","Solirubrobacterales bacterium JGI 015 (contamination screened)",1,0,0,1,2
"13533","2684623282","Sphingobacteriaceae bacterium JGI 017 (unscreened)",1,0,0,0,1
"13534","2684623283","Sphingobacteriaceae bacterium JGI 017 (contamination screened)",1,0,0,0,1
"13535","2684623289","Frankiaceae bacterium JGI 009 (unscreened)",1,0,0,0,1
"13536","2684623290","Frankiaceae bacterium JGI 009 (contamination screened)",1,0,0,0,1
"13537","2684623292","Sphingomonadaceae bacterium JGI 036 (unscreened)",1,0,0,0,1
"13538","2684623293","Sphingomonadaceae bacterium JGI 036 (contamination screened)",1,0,0,0,1
"13539","2684623294","Rhodoplanes sp. JGI 031 (unscreened)",1,0,0,0,1
"13540","2684623295","Rhodoplanes sp. JGI 031 (contamination screened)",1,0,0,0,1
"13541","2687453103","Kurthia sp. 11kri321",1,0,0,1,2
"13542","2687453105","Klebsiella oxytoca JKo3",1,1,1,1,4
"13543","2687453108","Escherichia coli sv. O157:H7 JEONG-1266 GCA_001558995.1",1,1,1,1,4
"13544","2687453111","Luteitalea pratensis DSM 100886",1,0,0,1,2
"13545","2687453113","Sphingopyxis granuli TFA",1,0,0,0,1
"13546","2687453115","Shigella flexneri 2a 981",1,1,1,1,4
"13547","2687453118","Escherichia coli B C3029",1,1,1,1,4
"13548","2687453119","Bradyrhizobium diazoefficiens NK6",1,0,0,1,2
"13549","2687453121","Mycobacterium tuberculosis 2242",1,0,0,1,2
"13550","2687453124","Mycobacteroides abscessus FLAC004",1,0,0,1,2
"13551","2687453126","Mycobacterium bovis BCG-1",1,0,0,1,2
"13552","2687453132","Paraburkholderia phytofirmans OLGA172",1,0,0,0,1
"13553","2687453134","Salmonella enterica diarizonae 11-01855",1,1,1,1,4
"13554","2687453135","Mycobacterium tuberculosis CCDC5180",1,0,0,1,2
"13555","2687453138","Mycobacterium tuberculosis 96075",1,0,0,1,2
"13556","2687453142","Arsenicicoccus sp. F0371",1,0,0,1,2
"13557","2687453148","Mycobacterium tuberculosis 49-02",1,0,0,1,2
"13558","2687453159","Fictibacillus phosphorivorans G25-29",1,0,0,1,2
"13559","2687453163","Shigella flexneri 1205",1,1,1,1,4
"13560","2687453164","Capnocytophaga haemolytica CCUG 32990",1,0,0,0,1
"13561","2687453168","Ottowia sp. W10237",1,0,0,1,2
"13562","2687453171","Mycobacterium tuberculosis PR08",1,0,0,1,2
"13563","2687453183","Candidatus Filomicrobium marinum Y",1,1,0,1,3
"13564","2687453186","Planococcus rifietoensis M8",1,0,0,1,2
"13565","2687453188","Escherichia coli HUSEC2011",1,1,1,1,4
"13566","2687453189","Cutibacterium acnes KCOM 1861",1,0,0,1,2
"13567","2687453192","Phocaeicola vulgatus mpk",1,0,1,1,3
"13568","2687453194","Mycobacterium sp. YC-RL4",1,0,0,1,2
"13569","2687453203","Bacteroides fragilis BE1",1,0,1,1,3
"13570","2687453205","Mycobacterium sp. QIA-37",1,0,0,1,2
"13571","2687453209","Agrobacterium tumefaciens S33",1,0,0,0,1
"13572","2687453214","Brucella suis 019",1,0,0,0,1
"13573","2687453215","Escherichia coli SQ88",1,1,1,1,4
"13574","2687453228","Mycobacterium bovis 30",1,0,0,1,2
"13575","2687453231","Mycobacterium bovis BCG 26",1,0,0,1,2
"13576","2687453237","Rhodococcus sp. PBTS1",1,0,0,1,2
"13577","2687453238","Mesorhizobium ciceri CC1192",1,0,0,0,1
"13578","2687453244","Lysinibacillus sphaericus 2362",1,0,0,1,2
"13579","2687453247","Propionibacterium freudenreichii shermanii JS",1,0,0,1,2
"13580","2687453251","Flavobacterium psychrophilum Z2",1,0,0,1,2
"13581","2687453256","Cutibacterium acnes PA_15_1_R1",1,0,0,1,2
"13582","2687453257","Planctomyces sp. SH-PL62",1,0,1,1,3
"13583","2687453259","Escherichia coli K-12 MG1655 JW5437-1",1,1,1,1,4
"13584","2687453260","Ramlibacter tataouinensis 5-10",1,0,0,1,2
"13585","2687453271","Comamonas testosteroni P19",1,0,0,1,2
"13586","2687453273","Escherichia coli SQ171",1,1,1,1,4
"13587","2687453275","Mycobacterium africanum 25",1,0,0,0,1
"13588","2687453276","Limnochorda pilosa HC45",1,0,0,1,2
"13589","2687453277","Mycobacterium tuberculosis 37004",1,0,0,1,2
"13590","2687453283","Mycobacterium tuberculosis 26105",1,0,0,1,2
"13591","2687453285","Blastochloris viridis DSM 133",1,0,0,1,2
"13592","2687453288","Variovorax sp. PAMC 28711",1,0,0,1,2
"13593","2687453296","Escherichia coli Ecol_743",1,0,0,0,1
"13594","2687453297","Escherichia coli Ecol_448",1,0,0,0,1
"13595","2687453299","Pedobacter cryoconitis PAMC 27485",1,0,0,1,2
"13596","2687453300","Escherichia coli JJ1887",1,0,0,0,1
"13597","2687453311","Brucella suis ZW046",1,0,0,0,1
"13598","2687453312","Escherichia coli C41(DE3)",1,1,1,1,4
"13599","2687453313","Mycobacterium avium paratuberculosis E1",1,0,0,1,2
"13600","2687453316","Bosea sp. PAMC 26642",1,0,0,1,2
"13601","2687453317","Corynebacterium glutamicum USDA-ARS-USMARC-56828",1,0,0,1,2
"13602","2687453319","Escherichia coli MVAST0167",1,0,0,0,1
"13603","2687453323","Leptospira borgpetersenii sv. Hardjo NVSL S 1343",1,0,0,1,2
"13604","2687453329","Corynebacterium glutamicum YI",1,0,0,1,2
"13605","2687453351","Rhodovulum sulfidophilum DSM 2351",1,0,0,1,2
"13606","2687453353","Aneurinibacillus sp. XH2",1,0,0,1,2
"13607","2687453358","Corynebacterium pseudotuberculosis MEX25",1,0,0,1,2
"13608","2687453359","Mycobacteroides abscessus FLAC003",1,0,0,1,2
"13609","2687453362","Mycobacteroides abscessus FLAC007",1,0,0,1,2
"13610","2687453364","Escherichia coli uk_P46212",1,0,0,0,1
"13611","2687453367","Sphingomonas sp. NIC1",1,0,0,0,1
"13612","2687453370","Shigella sp. PAMC 28760",1,1,1,1,4
"13613","2687453372","Sporosarcina psychrophila DSM 6497",1,0,0,1,2
"13614","2687453375","Mycobacterium tuberculosis CCDC5079",1,0,0,1,2
"13615","2687453389","Mycobacterium tuberculosis BT1",1,0,0,1,2
"13616","2687453391","Bradyrhizobium diazoefficiens USDA 110",1,0,0,1,2
"13617","2687453392","Mesorhizobium ciceri biserrulae WSM1284",1,0,0,0,1
"13618","2687453395","Geobacillus subterraneus KCTC 3922",1,0,0,1,2
"13619","2687453397","Rhodococcus fascians D188",1,0,0,1,2
"13620","2687453399","Frigidibacter mobilis cai42",1,0,0,1,2
"13621","2687453401","Mycobacteroides abscessus FLAC029",1,0,0,1,2
"13622","2687453402","Mycobacteroides abscessus FLAC013",1,0,0,1,2
"13623","2687453403","Mycobacterium bovis BCG-1 (Russia)",1,0,0,1,2
"13624","2687453407","Mycobacteroides abscessus FLAC049",1,0,0,1,2
"13625","2687453412","Escherichia coli JJ2434",1,0,0,0,1
"13626","2687453413","Corynebacterium pseudotuberculosis E56",1,0,0,1,2
"13627","2687453414","Mycobacteroides abscessus FLAC054",1,0,0,1,2
"13628","2687453416","Mycobacteroides immunogenum CCUG 47286",1,0,0,1,2
"13629","2687453421","Brucella suis ZW043",1,0,0,0,1
"13630","2687453424","Escherichia coli MC1061",1,1,1,1,4
"13631","2687453436","Parageobacillus thermoglucosidasius DSM 2542",1,0,0,1,2
"13632","2687453442","Escherichia coli ZH193",1,0,0,0,1
"13633","2687453445","Luteovulum sphaeroides MBTLJ-8",1,0,0,1,2
"13634","2687453448","Leptospira borgpetersenii sv. Ballum 56604",1,0,0,1,2
"13635","2687453449","Escherichia coli RS76",1,1,1,1,4
"13636","2687453450","Leptospira interrogans sv. Hardjo Hardjoprajitno",1,0,0,1,2
"13637","2687453454","Escherichia coli 6409",1,1,1,1,4
"13638","2687453466","Escherichia coli CQSW20",1,1,1,1,4
"13639","2687453468","Shinella sp. HZN7",1,0,0,1,2
"13640","2687453471","Mycobacterium tuberculosis 22103",1,0,0,1,2
"13641","2687453473","Mycobacterium tuberculosis F28",1,0,0,1,2
"13642","2687453474","Mycobacterium tuberculosis 22115",1,0,0,1,2
"13643","2687453480","Mycobacterium tuberculosis F1",1,0,0,1,2
"13644","2687453496","Sphingobium sp. MI1205",1,0,0,0,1
"13645","2687453499","Geobacter anodireducens SD-1",1,0,0,1,2
"13646","2687453502","Thermus parvatiensis RL",1,0,0,1,2
"13647","2687453506","Deinococcus radiodurans R1",1,0,0,1,2
"13648","2687453508","Escherichia coli SRCC 1675",1,1,1,1,4
"13649","2687453509","Aeromicrobium erythreum AR18",1,0,0,1,2
"13650","2687453512","Escherichia coli NCTC9001",1,0,0,0,1
"13651","2687453517","Rufibacter sp. DG15C",1,0,0,1,2
"13652","2687453521","Leptospira borgpetersenii 4E",1,0,0,1,2
"13653","2687453522","Escherichia coli SJ16",1,1,1,1,4
"13654","2687453527","Brucella suis Human/AR/US/1981",1,0,0,0,1
"13655","2687453529","Escherichia coli ST648",1,1,1,1,4
"13656","2687453530","Escherichia coli ACN002",1,1,1,1,4
"13657","2687453532","Salmonella enterica diarizonae 11-01853",1,1,1,1,4
"13658","2687453533","Alloactinosynnema sp. L-07",1,0,0,1,2
"13659","2687453534","Mycobacteroides chelonae CCUG 47445",1,0,0,1,2
"13660","2687453535","Escherichia coli Ecol_745",1,0,0,0,1
"13661","2687453539","Rhodovulum sulfidophilum TUT",1,0,0,1,2
"13662","2687453542","Mycobacteroides abscessus FLAC005",1,0,0,1,2
"13663","2687453544","Hymenobacter sp. PAMC 26554",1,0,0,1,2
"13664","2687453553","Leptospira borgpetersenii sv. Hardjo BK-9",1,0,0,1,2
"13665","2687453554","Leptospira borgpetersenii sv. Hardjo BK-30",1,0,0,1,2
"13666","2687453556","Mycolicibacterium smegmatis MC2 155",1,0,0,1,2
"13667","2687453557","Escherichia coli SQ37",1,1,1,1,4
"13668","2687453558","Escherichia coli SQ2203",1,1,1,1,4
"13669","2687453560","Escherichia coli NCM3722",1,1,1,1,4
"13670","2687453563","Escherichia coli YD786",1,1,1,1,4
"13671","2687453568","Burkholderia plantarii ATCC 43733",1,0,0,0,1
"13672","2687453574","Mycobacterium microti 12",1,0,0,1,2
"13673","2687453577","Mycobacteroides abscessus NOV0213",1,0,0,1,2
"13674","2687453580","Sphingopyxis macrogoltabida 203N",1,0,0,0,1
"13675","2687453582","Escherichia coli sv. O157:H7 FRIK2069",1,1,1,1,4
"13676","2687453585","Escherichia coli Ecol_732",1,0,0,0,1
"13677","2687453586","Salmonella enterica diarizonae 11-01854",1,1,1,1,4
"13678","2687453589","Escherichia coli sv. O157:H7 FRIK2455",1,1,1,1,4
"13679","2687453591","Anoxybacillus sp. B2M1",1,0,1,1,3
"13680","2687453592","Rhodovulum sulfidophilum DSM 1374",1,0,0,1,2
"13681","2687453594","Capnocytophaga sp. F0383",1,0,0,0,1
"13682","2687453596","Mycolicibacterium smegmatis INHR1",1,0,0,1,2
"13683","2687453598","Polynucleobacter wuianus QLW-P1FAT50C-4",1,1,0,1,3
"13684","2687453599","Mycolicibacterium vaccae 95051",1,0,0,1,2
"13685","2687453600","Sphingobium sp. TKS",1,0,0,0,1
"13686","2687453611","Mycobacterium avium paratuberculosis M. ap E93",1,0,0,1,2
"13687","2687453618","Candidatus Filomicrobium marinum W",1,1,0,1,3
"13688","2687453623","Escherichia coli CD306",1,0,0,0,1
"13689","2687453624","Mycobacteroides abscessus FLAC031",1,0,0,1,2
"13690","2687453633","Selenomonas sp. F0592",1,0,0,1,2
"13691","2687453641","Selenomonas sp. F0591",1,0,0,1,2
"13692","2687453646","Flavobacteriaceae bacterium AU392",1,0,0,1,2
"13693","2687453675","Psychrobacillus sp. OK028",1,0,0,1,2
"13694","2687453676","Phyllobacterium sp. OV277",1,0,0,0,1
"13695","2687453677","Chitinophaga sp. CF118",1,0,0,1,2
"13696","2687453678","Variovorax sp. OV700",1,0,0,1,2
"13697","2687453679","Sphingobium sp. YR657",1,0,0,0,1
"13698","2687453680","Bacillus sp. OK048",1,0,0,1,2
"13699","2687453681","Variovorax sp. PDC80",1,0,0,1,2
"13700","2687453682","Brevibacillus sp. OK042",1,0,0,1,2
"13701","2687453684","Sphingomonas sp. YR710",1,0,0,0,1
"13702","2687453685","Bradyrhizobium sp. OK095",1,0,0,1,2
"13703","2687453686","Variovorax sp. YR750",1,0,0,1,2
"13704","2687453687","Variovorax sp. OV084",1,0,0,1,2
"13705","2687453688","Variovorax sp. OV329",1,0,0,1,2
"13706","2687453689","Novosphingobium sp. CF614",1,0,0,0,1
"13707","2687453690","Variovorax sp. OK202",1,0,0,1,2
"13708","2687453692","Variovorax sp. CF079",1,0,0,1,2
"13709","2687453697","Streptomyces sp. 2133.1",1,0,0,1,2
"13710","2687453699","Candidatus Accumulibacter phosphatis Type IA UW-3",1,0,0,1,2
"13711","2687453711","Phaeobacter sp. O365",1,0,0,1,2
"13712","2687453724","Streptomyces sp. 2224.1",1,0,0,1,2
"13713","2687453730","Granulicella pectinivorans DSM 21001",1,0,0,1,2
"13714","2687453737","Frankia sp. BMG5.36",1,0,0,1,2
"13715","2687453738","Frankia sp. EUN1h",1,0,0,1,2
