"","IMG_genome_ID","genome_name","met_mutase","met_epimerase","12S_carboxyltransferase","5S_carboxyltransferase","1_3S_carboxyltransferase","met_carboxyltransferase_complex","succ_transferase","n_genes_present","carboxyltransferase_any"
"19656","2822719070","Bacillus toyonensis AFS072674",1,0,0,0,0,0,0,1,0
"19657","2822725469","Bacillus toyonensis AFS072123",1,0,0,0,0,0,0,1,0
"19658","2822738098","Bacillus toyonensis AFS051123",1,0,0,0,0,0,0,1,0
"19659","2822744505","Bacillus toyonensis AFS051073",1,0,0,0,0,0,0,1,0
"19660","2822750602","Bacillus toyonensis AFS028618",1,0,0,0,0,0,0,1,0
"19661","2822756774","Bacillus toyonensis AFS028541",1,0,0,0,0,0,0,1,0
"19662","2822762971","Bacillus toyonensis AFS028249",1,0,0,0,0,0,0,1,0
"19663","2822769251","Bacillus toyonensis AFS058160",1,0,0,0,0,0,0,1,0
"19664","2822775486","Bacillus toyonensis AFS015017",1,0,0,0,0,0,0,1,0
"19665","2822781684","Bacillus toyonensis AFS032918",1,0,0,0,0,0,0,1,0
"19666","2822788015","Bacillus toyonensis AFS083176",1,0,0,0,0,0,0,1,0
"19667","2822795269","Bacillus toyonensis AFS041177",1,0,0,0,0,0,0,1,0
"19668","2822801478","Bacillus toyonensis AFS045312",1,0,0,0,0,0,0,1,0
"19669","2822807559","Bacillus toyonensis AFS044250",1,0,0,0,0,0,0,1,0
"19670","2822813804","Bacillus toyonensis AFS043516",1,0,0,0,0,0,0,1,0
"19671","2822819870","Bacillus toyonensis AFS042818",1,0,0,0,0,0,0,1,0
"19672","2822825825","Bacillus toyonensis AFS053584",1,0,0,0,0,0,0,1,0
"19673","2822832052","Bacillus toyonensis AFS054461",1,0,0,0,0,0,0,1,0
"19674","2822838334","Bacillus toyonensis AFS055990",1,0,0,0,0,0,0,1,0
"19675","2822844169","Bacillus toyonensis AFS055530",1,0,0,0,0,0,0,1,0
"19676","2822850473","Bacillus toyonensis AFS056055",1,0,0,0,0,0,0,1,0
"19677","2822861337","Bacillus toyonensis AFS095804",1,0,0,0,0,0,0,1,0
"19678","2822867559","Bacillus toyonensis AFS095380",1,0,0,0,0,0,0,1,0
"19679","2822873475","Bacillus toyonensis AFS096476",1,0,0,0,0,0,0,1,0
"19680","2822879696","Bacillus toyonensis AFS097295",1,0,0,0,0,0,0,1,0
"19681","2822885991","Bacillus toyonensis AFS089278",1,0,0,0,0,0,0,1,0
"19682","2822892190","Bacillus toyonensis AFS009906",1,0,0,0,0,0,0,1,0
"19683","2822898495","Bacillus toyonensis AFS016448",1,0,0,0,0,0,0,1,0
"19684","2822904593","Bacillus toyonensis AFS019346",1,0,0,0,0,0,0,1,0
"19685","2822910313","Bacillus toyonensis AFS018451",1,0,0,0,0,0,0,1,0
"19686","2822917416","Bacillus toyonensis AFS020202",1,0,0,0,0,0,0,1,0
"19687","2822923858","Bacillus toyonensis AFS021654",1,0,0,0,0,0,0,1,0
"19688","2822930075","Bacillus toyonensis AFS002053",1,0,0,0,0,0,0,1,0
"19689","2822936332","Bacillus toyonensis AFS001450",1,0,0,0,0,0,0,1,0
"19690","2822942560","Bacillus toyonensis AFS099561",1,0,0,0,0,0,0,1,0
"19691","2822948886","Bacillus toyonensis AFS070615",1,0,0,0,0,0,0,1,0
"19692","2822954751","Bacillus toyonensis AFS073128",1,0,0,0,0,0,0,1,0
"19693","2822961139","Bacillus toyonensis AFS073024",1,0,0,0,0,0,0,1,0
"19694","2822967407","Bacillus toyonensis AFS072125",1,0,0,0,0,0,0,1,0
"19695","2822973395","Bacillus toyonensis AFS071669",1,0,0,0,0,0,0,1,0
"19696","2822979739","Bacillus toyonensis AFS099364",1,0,0,0,0,0,0,1,0
"19697","2822986086","Bacillus toyonensis AFS048987",1,0,0,0,0,0,0,1,0
"19698","2822992252","Bacillus toyonensis AFS088186",1,0,0,0,0,0,0,1,0
"19699","2822998093","Bacillus toyonensis AFS084980",1,0,0,0,0,0,0,1,0
"19700","2823004228","Bacillus toyonensis AFS084149",1,0,0,0,0,0,0,1,0
"19701","2823010440","Bacillus toyonensis AFS016553",1,0,0,0,0,0,0,1,0
"19702","2823016589","Bacillus toyonensis AFS020011",1,0,0,0,0,0,0,1,0
"19703","2823022788","Bacillus toyonensis AFS077622",1,0,0,0,0,0,0,1,0
"19704","2823029256","Bacillus toyonensis AFS076931",1,0,0,0,0,0,0,1,0
"19705","2823035191","Bacillus toyonensis AFS075404",1,0,0,0,0,0,0,1,0
"19706","2823041486","Bacillus toyonensis AFS074602",1,0,0,0,0,0,0,1,0
"19707","2823047867","Bacillus toyonensis AFS055514",1,0,0,0,0,0,0,1,0
"19708","2823053753","Bacillus toyonensis AFS055090",1,0,0,0,0,0,0,1,0
"19709","2823060062","Bacillus toyonensis AFS043269",1,0,0,0,0,0,0,1,0
"19710","2823066331","Bacillus toyonensis AFS030602",1,0,0,0,0,0,0,1,0
"19711","2823072773","Bacillus toyonensis AFS031162",1,0,0,0,0,0,0,1,0
"19712","2823079027","Bacillus toyonensis AFS031495",1,0,0,0,0,0,0,1,0
"19713","2823085479","Bacillus toyonensis AFS032951",1,0,0,0,0,0,0,1,0
"19714","2823113928","Pelagibacter bacterium ARS1",1,0,0,0,0,0,0,1,0
"19715","2823181820","Tannerella sp. oral taxon HOT-286 W11666",1,1,0,0,0,0,0,2,0
"19716","2823222554","Bacillus toyonensis TYU4",1,0,0,0,0,0,0,1,0
"19717","2823229367","Veillonellaceae bacterium RUG114",1,1,0,0,0,0,0,2,0
"19718","2823246278","Elizabethkingia meningoseptica NCTC 10586",1,1,0,0,0,0,0,2,0
"19719","2823255045","Elizabethkingia meningoseptica NCTC 11305",1,1,0,0,0,0,0,2,0
"19720","2823408088","Rhodococcus pyridinivorans GF3",1,1,0,0,0,0,0,2,0
"19721","2823415468","Bacillus simplex DSM 1321",1,1,0,0,0,0,0,2,0
"19722","2823426463","Burkholderia glumae FDAARGOS_346",1,0,0,0,0,0,0,1,0
"19723","2823460443","Clostridium novyi sv. A GD211209",1,0,0,0,0,0,0,1,0
"19724","2823463034","Clostridium novyi sv. B NCTC 9691",1,0,0,0,0,0,0,1,0
"19725","2823466112","Clostridium novyi sv. A BKT29909",1,0,0,0,0,0,0,1,0
"19726","2823473784","Bacillus altitudinis AFS065009",1,0,0,0,0,0,0,1,0
"19727","2823477701","Aeromonas dhakensis KN-Mc-6U21",1,0,0,0,0,0,0,1,0
"19728","2823482284","Bacillus simplex FJAT-2295",1,1,0,0,0,0,0,2,0
"19729","2823489066","Pseudomonas frederiksbergensis KNU-15",1,0,0,0,0,0,0,1,0
"19730","2823499335","Clostridium novyi sv. A 4540",1,0,0,0,0,0,0,1,0
"19731","2823502015","Clostridium novyi sv. B ATCC 27606",1,0,0,0,0,0,0,1,0
"19732","2823504971","Clostridium novyi sv. A NCTC 538",1,0,0,0,0,0,0,1,0
"19733","2823512539","Bacillus altitudinis SGAir0031",1,0,0,0,0,0,0,1,0
"19734","2823526263","Bacillus altitudinis P-10",1,0,0,0,0,0,0,1,0
"19735","2823539469","Deltaproteobacteria bacterium NP36",1,1,0,0,0,0,0,2,0
"19736","2823543727","Crocinitomicaceae bacterium SP329",1,0,0,0,0,0,0,1,0
"19737","2823544835","Rickettsiales bacterium NAT268",1,1,0,0,0,0,0,2,0
"19738","2823545825","Rickettsiales bacterium MED999",1,1,0,0,0,0,0,2,0
"19739","2823547088","Deltaproteobacteria bacterium NP955",1,0,0,0,0,0,0,1,0
"19740","2823558774","Deltaproteobacteria bacterium RS363",1,1,0,0,0,0,0,2,0
"19741","2823562789","Deltaproteobacteria bacterium SP3084",1,1,0,0,0,0,0,2,0
"19742","2823568181","Rickettsiales bacterium EAC1785",1,0,0,0,0,0,0,1,0
"19743","2823569551","Rickettsiales bacterium MED617",1,1,0,0,0,0,0,2,0
"19744","2823573081","Rickettsiales bacterium MED657",1,1,0,0,0,0,0,2,0
"19745","2823577039","Rickettsiales bacterium SAT45",1,1,0,0,0,0,0,2,0
"19746","2823580192","Rickettsiales bacterium SP101",1,1,0,0,0,0,0,2,0
"19747","2823587078","Rickettsiales bacterium SAT2985",1,0,0,0,0,0,0,1,0
"19748","2823588090","Rickettsiales bacterium SAT201",1,1,0,0,0,0,0,2,0
"19749","2823623907","Deltaproteobacteria bacterium NP956",1,1,0,0,0,0,0,2,0
"19750","2823648918","Allostreptomyces psammosilenae DSM 42178",1,1,0,0,0,0,0,2,0
"19751","2823662158","Lysinibacillus sp. LZH-9",1,1,0,0,0,0,0,2,0
"19752","2823679482","Methylobacterium sp. RAS18",1,1,0,0,0,0,0,2,0
"19753","2823685165","Mycobacterium iranicum AT2.18",1,1,0,0,0,0,0,2,0
"19754","2823695050","Sphingomonas aerolata AS2.4",1,1,0,0,0,0,0,2,0
"19755","2823698772","Rhizobium sp. RAS22",1,1,0,0,0,0,0,2,0
"19756","2823710873","Novosphingobium sp. SG486",1,1,0,0,0,0,0,2,0
"19757","2823722291","Xanthobacter sp. SG518",1,1,0,0,0,0,0,2,0
"19758","2823738858","Mucilaginibacter sp. SG538B",1,1,0,0,0,0,0,2,0
"19759","2823749695","Xanthobacter sp. SG563",1,1,0,0,0,0,0,2,0
"19760","2823754969","Mucilaginibacter sp. SG564",1,1,0,0,0,0,0,2,0
"19761","2823760912","Rhizobium sp. SG570",1,1,0,0,0,0,0,2,0
"19762","2823772743","Novosphingobium sp. SG619",1,1,0,0,0,0,0,2,0
"19763","2823783132","Novosphingobium sp. SG707",1,1,0,0,0,0,0,2,0
"19764","2823792755","Novosphingobium sp. SG718",1,1,0,0,0,0,0,2,0
"19765","2823796955","Novosphingobium sp. SG720",1,1,0,0,0,0,0,2,0
"19766","2823801631","Novosphingobium sp. SG726",1,1,0,0,0,0,0,2,0
"19767","2823805908","Rhizomicrobium sp. SG733",1,1,0,0,0,0,0,2,0
"19768","2823810201","Rhizobium sp. SG741",1,1,0,0,0,0,0,2,0
"19769","2823817231","Novosphingobium sp. SG751A",1,1,0,0,0,0,0,2,0
"19770","2823822512","Novosphingobium sp. SG754",1,1,0,0,0,0,0,2,0
"19771","2823833208","Novosphingobium sp. SG788",1,1,0,0,0,0,0,2,0
"19772","2823842202","Flavobacterium sp. SG815",1,1,0,0,0,0,0,2,0
"19773","2823850925","Novosphingobium sp. SG900",1,1,0,0,0,0,0,2,0
"19774","2823856102","Novosphingobium sp. SG906",1,1,0,0,0,0,0,2,0
"19775","2823865926","Bacillus toyonensis AFS091045",1,0,0,0,0,0,0,1,0
"19776","2823872324","Bacillus toyonensis AFS038153",1,0,0,0,0,0,0,1,0
"19777","2823878957","Bacillus toyonensis AFS089650",1,0,0,0,0,0,0,1,0
"19778","2823906127","Xanthobacter sp. SG618",1,1,0,0,0,0,0,2,0
"19779","2823911005","Novosphingobium sp. SG774",1,1,0,0,0,0,0,2,0
"19780","2823915329","Novosphingobium sp. SG781",1,1,0,0,0,0,0,2,0
"19781","2823926403","Novosphingobium sp. SG916",1,1,0,0,0,0,0,2,0
"19782","2823942327","Streptosporangium becharense CECT 8961",1,1,0,0,0,0,0,2,0
"19783","2823949316","Microvirga lupini AT3.9",1,1,0,0,0,0,0,2,0
"19784","2823960325","Rhizobium sp. SG526",1,1,0,0,0,0,0,2,0
"19785","2823971099","Duganella sp. SG902",1,1,0,0,0,0,0,2,0
"19786","2823977184","Pedobacter sp. SG908",1,1,0,0,0,0,0,2,0
"19787","2823982389","Novosphingobium sp. SG917",1,1,0,0,0,0,0,2,0
"19788","2823987291","Pedobacter sp. SG918",1,1,0,0,0,0,0,2,0
"19789","2823992343","Novosphingobium sp. SG919",1,1,0,0,0,0,0,2,0
"19790","2823997243","Corynebacterium glutamicum ATCC 13287",1,1,0,0,0,0,0,2,0
"19791","2824023381","Chloroflexi bacterium B_21",1,1,0,0,0,0,0,2,0
"19792","2824080494","Dormibacteraeota bacterium bin JG37",1,1,0,0,0,0,0,2,0
"19793","2824139951","Paraburkholderia tropica MTo-16",1,1,0,0,0,0,0,2,0
"19794","2824147756","Paraburkholderia tropica TSj-832",1,1,0,0,0,0,0,2,0
"19795","2824178761","Amycolatopsis bartoniae DSM 45807",1,1,0,0,0,0,0,2,0
"19796","2824186164","Actinoplanes lutulentus DSM 45883",1,1,0,0,0,0,0,2,0
"19797","2824205890","Methylobacterium sp. R2-1",1,1,0,0,0,0,0,2,0
"19798","2824211606","Mesorhizobium sp. RMAD-H1",1,1,0,0,0,0,0,2,0
"19799","2824233761","Nocardioides soli DSM 105498",1,1,0,0,0,0,0,2,0
"19800","2824239402","Hoyosella altamirensis DSM 45258",1,1,0,0,0,0,0,2,0
"19801","2824246350","Prauserella isguenensis CECT 8577",1,1,0,0,0,0,0,2,0
"19802","2824253838","Mesoflavibacter sabulilitoris CECT 8597",1,1,0,0,0,0,0,2,0
"19803","2824256738","Alteriqipengyuania lutimaris CECT 8624",1,1,0,0,0,0,0,2,0
"19804","2824259966","Mucilaginibacter gotjawali CECT 8628",1,1,0,0,0,0,0,2,0
"19805","2824265639","Litorivivens lipolytica CECT 8654",1,1,0,0,0,0,0,2,0
"19806","2824268934","Longimicrobium terrae CECT 8660",1,1,0,0,0,0,0,2,0
"19807","2824284844","Limibacillus halophilus CECT 8803",1,1,0,0,0,0,0,2,0
"19808","2824288207","Sphingomonas vulcanisoli CECT 8804",1,1,0,0,0,0,0,2,0
"19809","2824291507","Geodermatophilus sabuli CECT 8820",1,1,0,0,0,0,0,2,0
"19810","2824309123","Streptomyces violarus CECT 3237",1,1,0,0,0,0,0,2,0
"19811","2824317532","Actinoplanes campanulatus CECT 3287",1,1,0,0,0,0,0,2,0
"19812","2824326936","Nocardioides albus CECT 3302",1,1,0,0,0,0,0,2,0
"19813","2824332306","Rhizobium pisi CECT 4113",1,1,0,0,0,0,0,2,0
"19814","2824350403","Bradyrhizobium betae CECT 5829",1,1,0,0,0,0,0,2,0
"19815","2824357598","Paenibacillus rhizosphaerae CECT 5831",1,0,0,0,0,0,0,1,0
"19816","2824364704","Paenibacillus phyllosphaerae CECT 5862",1,0,0,0,0,0,0,1,0
"19817","2824382165","Phyllobacterium trifolii CECT 7015",1,1,0,0,0,0,0,2,0
"19818","2824397579","Paenibacillus castaneae CECT 7279",1,0,0,0,0,0,0,1,0
"19819","2824403443","Halomonas cerina CECT 7282",1,0,0,0,0,0,0,1,0
"19820","2824410833","Mucilaginibacter dorajii CECT 7660",1,1,0,0,0,0,0,2,0
"19821","2824427252","Phyllobacterium endophyticum CECT 7949",1,1,0,0,0,0,0,2,0
"19822","2824432718","Rhodopirellula rubra CECT 8075",1,1,1,1,0,1,1,6,1
"19823","2824442830","Paenibacillus endophyticus CECT 8234",1,0,0,0,0,0,0,1,0
"19824","2824449328","Paenibacillus lupini CECT 8235",1,0,0,0,0,0,0,1,0
"19825","2824455559","Rhizobium laguerreae CECT 8280",1,1,0,0,0,0,0,2,0
"19826","2824469054","Alkalibacillus almallahensis CECT 8373",1,1,0,0,0,0,0,2,0
"19827","2824472061","Variibacter gotjawalensis CECT 8514",1,1,0,0,0,0,0,2,0
"19828","2824476646","Simiduia aestuariiviva CECT 8571",1,1,0,0,0,0,0,2,0
"19829","2824480100","Actinopolyspora biskrensis CECT 8576",1,1,0,0,0,0,0,2,0
"19830","2824486690","Saccharococcus thermophilus DSM 4749",1,1,0,0,0,0,0,2,0
"19831","2824490045","Microbacter margulisiae DSM 27471",1,1,0,0,0,0,0,2,0
"19832","2824499636","Variovorax sp. Sphag1AA",1,1,0,0,0,0,0,2,0
"19833","2824506588","Variovorax sp. Sphag1J",1,1,0,0,0,0,0,2,0
"19834","2824522127","Pseudomonas sp. TN43",1,0,0,0,0,0,0,1,0
"19835","2824536489","Ochrobactrum sp. RC6B",1,1,0,0,0,0,0,2,0
"19836","2824559120","Azospirillum sp. OGB3",1,1,0,0,0,0,0,2,0
"19837","2824565697","Ochrobactrum sp. RC4RE",1,1,0,0,0,0,0,2,0
"19838","2824593709","Caulobacter sp. H1",1,1,0,0,0,0,0,2,0
"19839","2824600985","Bradyrhizobium sp.HAMBI 2135",1,1,0,0,0,0,0,2,0
"19840","2824609381","Bradyrhizobium sp. HAMBI 2134",1,1,0,0,0,0,0,2,0
"19841","2824617872","Bradyrhizobium sp. HAMBI 2133",1,1,0,0,0,0,0,2,0
"19842","2824626560","Bradyrhizobium sp. HAMBI 2149",1,1,0,0,0,0,0,2,0
"19843","2824635225","Bradyrhizobium sp. HAMBI 2136",1,1,0,0,0,0,0,2,0
"19844","2824644064","Bradyrhizobium sp. HAMBI 2137",1,1,0,0,0,0,0,2,0
"19845","2824653114","Bradyrhizobium sp. HAMBI 2142",1,1,0,0,0,0,0,2,0
"19846","2824661429","Bradyrhizobium sp. HAMBI 2115",1,1,0,0,0,0,0,2,0
"19847","2824671348","Bradyrhizobium sp. HAMBI 2125",1,1,0,0,0,0,0,2,0
"19848","2824679649","Bradyrhizobium sp.HAMBI 2116",1,1,0,0,0,0,0,2,0
"19849","2824687955","Bradyrhizobium sp. HAMBI 2126",1,1,0,0,0,0,0,2,0
"19850","2824696289","Bradyrhizobium sp. HAMBI 2127",1,1,0,0,0,0,0,2,0
"19851","2824704595","Bradyrhizobium sp. HAMBI 2150",1,1,0,0,0,0,0,2,0
"19852","2824714736","Bradyrhizobium sp. HAMBI 2151",1,1,0,0,0,0,0,2,0
"19853","2824723954","Bradyrhizobium sp. HAMBI 2152",1,1,0,0,0,0,0,2,0
"19854","2824732956","Bradyrhizobium sp. HAMBI 2153",1,1,0,0,0,0,0,2,0
"19855","2824746037","Bradyrhizobium sp. HAMBI 2299",1,1,0,0,0,0,0,2,0
"19856","2824753945","Bradyrhizobium sp. HAMBI 2128",1,1,0,0,0,0,0,2,0
"19857","2824763712","Bradyrhizobium sp. HAMBI 2129",1,1,0,0,0,0,0,2,0
"19858","2824773399","Bradyrhizobium sp. HAMBI 2130",1,1,0,0,0,0,0,2,0
"19859","2824782603","Slackia isoflavoniconvertens DSM 22006",1,0,0,0,0,0,0,1,0
"19860","2824785985","Rhizobium sp. BK007",1,1,0,0,0,0,0,2,0
"19861","2824808307","Rhizobium sp. BK049",1,1,0,0,0,0,0,2,0
"19862","2824814536","Rhizobium sp. BK060",1,1,0,0,0,0,0,2,0
"19863","2824821075","Rhizobium sp. BK077",1,1,0,0,0,0,0,2,0
"19864","2824828264","Rhizobium sp. BK098",1,1,0,0,0,0,0,2,0
"19865","2824834302","Rhizobium sp. BK112",1,1,0,0,0,0,0,2,0
"19866","2824841591","Rhizobium sp. BK181",1,1,0,0,0,0,0,2,0
"19867","2824848109","Rhizobium sp. BK196",1,1,0,0,0,0,0,2,0
"19868","2824854097","Rhizobium sp. BK252",1,1,0,0,0,0,0,2,0
"19869","2824927556","Microlunatus antarcticus DSM 11053",1,1,0,0,0,0,0,2,0
"19870","2824931730","Sphingomonas sp. BK069",1,1,0,0,0,0,0,2,0
"19871","2824936341","Novosphingobium sp. BK256",1,1,0,0,0,0,0,2,0
"19872","2824940795","Novosphingobium sp. BK258",1,1,0,0,0,0,0,2,0
"19873","2824945254","Novosphingobium sp. BK267",1,1,0,0,0,0,0,2,0
"19874","2824949706","Rhizobium sp. BK275",1,1,0,0,0,0,0,2,0
"19875","2824955886","Novosphingobium sp. BK280",1,1,0,0,0,0,0,2,0
"19876","2824960339","Rhizobium sp. BK284",1,1,0,0,0,0,0,2,0
"19877","2824966755","Rhizobium sp. BK289",1,1,0,0,0,0,0,2,0
"19878","2824973174","Rhizobium sp. BK312",1,1,0,0,0,0,0,2,0
"19879","2824979408","Rhizobium sp. BK313",1,1,0,0,0,0,0,2,0
"19880","2824987192","Rhizobium sp. BK316",1,1,0,0,0,0,0,2,0
"19881","2824993554","Rhizobium sp. BK327",1,1,0,0,0,0,0,2,0
"19882","2825000310","Rhizobium sp. BK332",1,1,0,0,0,0,0,2,0
"19883","2825006728","Novosphingobium sp. BK369",1,1,0,0,0,0,0,2,0
"19884","2825011164","Novosphingobium sp. BK336",1,1,0,0,0,0,0,2,0
"19885","2825015614","Rhizobium sp. BK338",1,1,0,0,0,0,0,2,0
"19886","2825022033","Sphingomonas sp. BK345",1,1,0,0,0,0,0,2,0
"19887","2825026263","Rhizobium sp. BK347",1,1,0,0,0,0,0,2,0
"19888","2825032682","Novosphingobium sp. BK349",1,1,0,0,0,0,0,2,0
"19889","2825037131","Novosphingobium sp. BK352",1,1,0,0,0,0,0,2,0
"19890","2825041588","Novosphingobium sp. BK361",1,1,0,0,0,0,0,2,0
"19891","2825046040","Rhizobium sp. BK377",1,1,0,0,0,0,0,2,0
"19892","2825052035","Rhizobium sp. BK379",1,1,0,0,0,0,0,2,0
"19893","2825059346","Rhizobium sp. BK381",1,1,0,0,0,0,0,2,0
"19894","2825065874","Rhizobium sp. BK386",1,1,0,0,0,0,0,2,0
"19895","2825072520","Rhizobium sp. BK393",1,1,0,0,0,0,0,2,0
"19896","2825078867","Rhizobium sp. BK661",1,1,0,0,0,0,0,2,0
"19897","2825085391","Rhizobium sp. BK399",1,1,0,0,0,0,0,2,0
"19898","2825091808","Novosphingobium sp. BK401",1,1,0,0,0,0,0,2,0
"19899","2825096259","Novosphingobium sp. BK409",1,1,0,0,0,0,0,2,0
"19900","2825100708","Novosphingobium sp. BK430",1,1,0,0,0,0,0,2,0
"19901","2825105165","Novosphingobium sp. BK431",1,1,0,0,0,0,0,2,0
"19902","2825109614","Novosphingobium sp. BK448",1,1,0,0,0,0,0,2,0
"19903","2825114065","Novosphingobium sp. BK455",1,1,0,0,0,0,0,2,0
"19904","2825118518","Rhizobium sp. BK456",1,1,0,0,0,0,0,2,0
"19905","2825125565","Rhizobium sp. BK463",1,1,0,0,0,0,0,2,0
"19906","2825131734","Sphingomonas sp. BK481",1,1,0,0,0,0,0,2,0
"19907","2825136299","Novosphingobium sp. BK486",1,1,0,0,0,0,0,2,0
"19908","2825140750","Rhizobium sp. BK491",1,1,0,0,0,0,0,2,0
"19909","2825147006","Rhizobium sp. BK512",1,1,0,0,0,0,0,2,0
"19910","2825154339","Rhizobium sp. BK527",1,1,0,0,0,0,0,2,0
"19911","2825161782","Rhizobium sp. BK529",1,1,0,0,0,0,0,2,0
"19912","2825168233","Novosphingobium sp. BK540",1,1,0,0,0,0,0,2,0
"19913","2825172686","Mycolicibacterium sp. BK556",1,1,0,0,0,0,0,2,0
"19914","2825179492","Mycolicibacterium sp. BK557",1,1,0,0,0,0,0,2,0
"19915","2825186326","Sphingomonas sp. BK580",1,1,0,0,0,0,0,2,0
"19916","2825190895","Rhizobium sp. BK591",1,1,0,0,0,0,0,2,0
"19917","2825198029","Novosphingobium sp. BK592",1,1,0,0,0,0,0,2,0
"19918","2825202462","Mycolicibacterium sp. BK598",1,1,0,0,0,0,0,2,0
"19919","2825209331","Rhizobium sp. BK602",1,1,0,0,0,0,0,2,0
"19920","2825215390","Mycolicibacterium sp. BK607",1,1,0,0,0,0,0,2,0
"19921","2825222260","Rhizobium sp. BK609",1,1,0,0,0,0,0,2,0
"19922","2825228300","Rhizobium sp. BK612",1,1,0,0,0,0,0,2,0
"19923","2825241364","Rhizobium sp. BK619",1,1,0,0,0,0,0,2,0
"19924","2825248085","Novosphingobium sp. BK626",1,1,0,0,0,0,0,2,0
"19925","2825252539","Mycolicibacterium sp. BK634",1,1,0,0,0,0,0,2,0
"19926","2825259596","Rhizobium sp. BK650",1,1,0,0,0,0,0,2,0
"19927","2825265993","Novosphingobium sp. BK657",1,1,0,0,0,0,0,2,0
"19928","2825270441","Variovorax sp. BK658",1,1,0,0,0,0,0,2,0
"19929","2825276256","Novosphingobium sp. BK679",1,1,0,0,0,0,0,2,0
"19930","2825280708","Rhizobium sp. BK680",1,1,0,0,0,0,0,2,0
"19931","2825286657","Rhizobium sp. BK689",1,1,0,0,0,0,0,2,0
"19932","2825294161","Rhizobium sp. BK700",1,1,0,0,0,0,0,2,0
"19933","2825301438","Novosphingobium sp. BK727",1,1,0,0,0,0,0,2,0
"19934","2825305888","Paenibacillus sp. BK720",1,0,0,0,0,0,0,1,0
"19935","2825454334","Acetivibrio thermocellus DSM 1313",1,0,0,0,0,0,0,1,0
"19936","2825543582","Thermus aquaticus Y51MC23",1,1,0,0,0,0,0,2,0
"19937","2825563536","Rhodococcus hoagii DSSKP-R-001",1,1,0,0,0,0,0,2,0
"19938","2825604392","Acidaminococcus fermentans RUG045",1,0,0,0,0,0,0,1,0
"19939","2825611003","Rhodococcus hoagii NCTC 5650",1,1,0,0,0,0,0,2,0
"19940","2825691823","Mammaliicoccus sciuri FDAARGOS_285",1,0,0,0,0,0,0,1,0
"19941","2825694722","Lachnoclostridium bolteae ATCC BAA-613",1,0,0,0,0,0,0,1,0
"19942","2825700977","Luteovulum sphaeroides 2.4.1",1,1,0,0,0,0,0,2,0
"19943","2825804107","Enterococcus durans BDGP3",1,0,0,0,0,0,0,1,0
"19944","2825930402","Luteovulum sphaeroides 2.4.1",1,1,0,0,0,0,0,2,0
"19945","2825941428","Luteovulum sphaeroides MBTLJ-20",1,1,0,0,0,0,0,2,0
"19946","2825954179","Sphingomonadaceae bacterium SP246",1,1,0,0,0,0,0,2,0
"19947","2825957156","Sphingomonadaceae bacterium CPC49",1,1,0,0,0,0,0,2,0
"19948","2825964771","Crocinitomicaceae bacterium SP201",1,1,0,0,0,0,0,2,0
"19949","2825966336","Lachnoclostridium bolteae ATCC BAA-613",1,0,0,0,0,0,0,1,0
"19950","2825972674","Crocinitomicaceae bacterium NP107",1,1,0,0,0,0,0,2,0
"19951","2825974508","Crocinitomicaceae bacterium NAT258",1,1,0,0,0,0,0,2,0
"19952","2825977986","Crocinitomicaceae bacterium NAT187",1,1,0,0,0,0,0,2,0
"19953","2825982454","Crocinitomicaceae bacterium SAT141",1,1,0,0,0,0,0,2,0
"19954","2825988827","Crocinitomicaceae bacterium RS402",1,1,0,0,0,0,0,2,0
"19955","2825993853","Crocinitomicaceae bacterium SAT1289",1,0,0,0,0,0,0,1,0
"19956","2825995911","Crocinitomicaceae bacterium EAC53",1,1,0,0,0,0,0,2,0
"19957","2825997217","Crocinitomicaceae bacterium MED692",1,1,0,0,0,0,0,2,0
"19958","2826001210","Crocinitomicaceae bacterium MED621",1,1,0,0,0,0,0,2,0
"19959","2826003311","Crocinitomicaceae bacterium EAC23",1,1,0,0,0,0,0,2,0
"19960","2826004971","Crocinitomicaceae bacterium ARS86",1,1,0,0,0,0,0,2,0
"19961","2826008568","Crocinitomicaceae bacterium MED995",1,0,0,0,0,0,0,1,0
"19962","2826009757","Crocinitomicaceae bacterium MED833",1,0,0,0,0,0,0,1,0
"19963","2826010819","Crocinitomicaceae bacterium SP82",1,1,0,0,0,0,0,2,0
"19964","2826012918","Crocinitomicaceae bacterium SP51",1,0,0,0,0,0,0,1,0
"19965","2826141081","Mammaliicoccus sciuri LCHXa",1,0,0,0,0,0,0,1,0
"19966","2826279758","Burkholderia gladioli MSMB1756",1,0,0,0,0,0,0,1,0
"19967","2826287053","Rhodococcus rhodochrous NRRL B-1306",1,1,0,0,0,0,0,2,0
"19968","2826298858","Rhodococcus rhodochrous 11Y",1,1,0,0,0,0,0,2,0
"19969","2826349812","Agrobacterium rhizogenes K599 (NCPPB2659)",1,1,0,0,0,0,0,2,0
"19970","2826359771","Pseudomonas viridiflava CFBP 1590 E12-5",1,0,0,0,0,0,0,1,0
"19971","2826365379","Burkholderia gladioli pv. gladioli KACC 11889",1,0,0,0,0,0,0,1,0
"19972","2826439209","Parabacteroides distasonis FDAARGOS_344",1,1,0,0,0,0,0,2,0
"19973","2826464033","Rhodococcus rhodochrous NCTC 10210",1,1,0,0,0,0,0,2,0
"19974","2826581358","Pseudomonas viridiflava CDRTc14",1,0,0,0,0,0,0,1,0
